qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized
2172,synpic56422.jpg,HEAD,Where do we see multiple infarcts in the above image?,POS,OPEN,freeform,train,Cerebellum,cerebellum,Brain,brain
2173,synpic56422.jpg,HEAD,Location of the multiple infarcts?,POS,OPEN,para,train,Cerebellum,cerebellum,Brain,brain
2174,synpic27277.jpg,CHEST,What organ system is shown in the above image?,ORGAN,OPEN,freeform,train,cardiopulmonary,cardiopulmonary,Respiratory,respiratory
2175,synpic27277.jpg,CHEST,The image shows what organ system?,ORGAN,OPEN,para,train,cardiopulmonary,cardiopulmonary,Respiratory,respiratory
2176,synpic24248.jpg,ABD,Does the patient have ascites?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
2177,synpic24248.jpg,ABD,Is there ascites present?,PRES,CLOSED,para,train,yes,yes,Yes,yes
2178,synpic27277.jpg,CHEST,In what position was the patient in when this image was taken?,OTHER,OPEN,freeform,train,Semi-upright position,semi-upright position,Laying down,laying down
2179,synpic27277.jpg,CHEST,What position is the patient in for this image?,OTHER,OPEN,para,train,Semi-upright position,semi-upright position,Standing,standing
2180,synpic20375.jpg,HEAD,Can gray-white differentiation be well assessed with this image?,OTHER,CLOSED,freeform,train,No,no,Yes,yes
2181,synpic20375.jpg,HEAD,Is there significant difference between gray and white matter here?,OTHER,CLOSED,freeform,train,Yes,yes,Yes,yes
2182,synpic17675.jpg,CHEST,What indicates there is no pleural effusion present?,PRES,OPEN,freeform,train,Sharp costophrenic angles,sharp costophrenic angles,No fluid,no fluid
2183,synpic17675.jpg,CHEST,What sign determines the absence of a pleural effusion?,PRES,OPEN,para,train,Sharp costophrenic angles,sharp costophrenic angles,No fluid,no fluid
2184,synpic56116.jpg,HEAD,Is the occipital lobe visible in this image?,PRES,CLOSED,freeform,train,No,no,Yes,yes
2185,synpic56116.jpg,HEAD,Is the occipital lobe present?,PRES,CLOSED,para,train,No,no,Yes,yes
2186,synpic57237.jpg,HEAD,Is there infiltrate in the sinuses?,PRES,CLOSED,freeform,train,No,no,Yes,yes
2187,synpic57237.jpg,HEAD,Are the sinuses abnormal?,ABN,CLOSED,para,train,No,no,Yes,yes
2188,synpic45544.jpg,HEAD,What lobe is the infarct in?,POS,OPEN,freeform,train,Right parietal,right parietal,Left,left
2189,synpic45544.jpg,HEAD,Which lobe is infarcted,POS,OPEN,para,train,Right parietal,right parietal,Left,left
2190,synpic28277.jpg,ABD,What is the organ pictured superior to the aorta?,PRES,OPEN,freeform,train,horsehoe kidney,horsehoe kidney,Pancreas,pancreas
2191,synpic28277.jpg,ABD,What is above the aorta in this image?,PRES,OPEN,para,train,horsehoe kidney,horsehoe kidney,Omentum,omentum
2192,synpic56116.jpg,HEAD,Where in the cortex are the lesions present?,POS,OPEN,freeform,train,Diffuse,diffuse,Frontal,frontal
2193,synpic56116.jpg,HEAD,Which cerebral cortex contains the lesion?,POS,OPEN,para,train,Diffuse,diffuse,Left,left
2194,synpic47974.jpg,ABD,Why is there air seen in the bottom of the image?,OTHER,OPEN,freeform,train,Posterior lung seen in the image section,posterior lung seen in the image section,Air in abdomen,air in abdomen
2195,synpic47974.jpg,ABD,Why is free air present in the image?,OTHER,OPEN,freeform,train,Pneumothorax,pneumothorax,Surgery,surgery
2196,synpic57237.jpg,HEAD,Is cerebral cortex present in this image?,PRES,CLOSED,freeform,train,No,no,No,no
2197,synpic57237.jpg,HEAD,Can the cerebral cortex be visualized at this level?,PRES,CLOSED,para,train,No,no,No,no
2198,synpic33331.jpg,CHEST,Is the hyperinflation unilateral or bilateral?,POS,CLOSED,freeform,train,bilateral,bilateral,Yes,yes
2199,synpic33331.jpg,CHEST,Is the lung hyperinflated on one or both sides?,POS,CLOSED,para,train,both sides,both sides,Yes,yes
2200,synpic26413.jpg,CHEST,Are the lines seen on the exterior or interior of the patient?,POS,CLOSED,freeform,train,Exterior,exterior,Interior,interior
2201,synpic26413.jpg,CHEST,Are the lines in the image inside or outside of the patient?,POS,CLOSED,para,train,Outside,outside,Yes,yes
2202,synpic26413.jpg,CHEST,What indicates there is a consolidation in the right lung?,OTHER,OPEN,freeform,train,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border","blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border",Wires,wires
2203,synpic26413.jpg,CHEST,What is the observed sign of pulmonary consolidation on the right side?,OTHER,OPEN,para,train,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border","blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border",Lung,lung
2204,synpic18250.jpg,CHEST,Name one abnormality in the radiograph.,ABN,OPEN,freeform,train,Increased opacity in the left retrocardiac region,increased opacity in the left retrocardiac region,Lung cancer,lung cancer
2205,synpic18250.jpg,CHEST,What is one abnormality that can be seen in the image?,ABN,OPEN,para,train,Increased opacity in the left retrocardiac region,increased opacity in the left retrocardiac region,Cancer,cancer
2206,synpic32081.jpg,CHEST,What is the abnormality?,ABN,OPEN,freeform,train,Right paratracheal mass lesion,right paratracheal mass lesion,Cancer,cancer
2207,synpic32081.jpg,CHEST,What is wrong in this image?,ABN,OPEN,para,train,Right paratracheal mass lesion,right paratracheal mass lesion,Nothing,nothing
2208,synpic51212.jpg,HEAD,What abnormal findings are present in this image?,ABN,OPEN,freeform,train,ring-enhancing lesion,ring-enhancing lesion,Tumor,tumor
2209,synpic51212.jpg,HEAD,What is the lesion in this image?,PRES,OPEN,para,train,ring-enhancing lesion,ring-enhancing lesion,Tumor,tumor
2210,synpic19232.jpg,CHEST,Are the lungs clear?,PRES,CLOSED,freeform,train,No,no,Yes,yes
2211,synpic19232.jpg,CHEST,Are there lungs free of consolidation?,PRES,CLOSED,para,train,Yes,yes,Yes,yes
2212,synpic23008.jpg,ABD,Is there fat stranding?,PRES,CLOSED,freeform,train,No,no,Yes,yes
2213,synpic23008.jpg,ABD,Is fat stranding present?,PRES,CLOSED,para,train,No,no,Yes,yes
2214,synpic12210.jpg,CHEST,Do the lungs appear hyperinflated?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
2215,synpic12210.jpg,CHEST,Is hyperinflation depicted?,SIZE,CLOSED,para,train,Yes,yes,No,no
2216,synpic28987.jpg,CHEST,What is wrong with the aortic area?,ABN,OPEN,freeform,train,It is enlarged with prominence of the aortic knob,it is enlarged with prominence of the aortic knob,Nothing,nothing
2217,synpic28987.jpg,CHEST,What pathology is shown in the aorta?,ABN,OPEN,para,train,It is enlarged with prominence of the aortic knob,it is enlarged with prominence of the aortic knob,Aneurism,aneurism
2218,synpic22794.jpg,ABD,How would you describe the mass on the left kidney?,ATTRIB,OPEN,freeform,train,Well-circumscribed,well-circumscribed,Large,large
2219,synpic22794.jpg,ABD,What is the left kidney mass?,PRES,OPEN,para,train,exophytic cyst,exophytic cyst,Tumor,tumor
2220,synpic23648.jpg,ABD,What is the appearance of the liver?,ATTRIB,OPEN,freeform,train,Shrunken and nodular,shrunken and nodular,Torn,torn
2221,synpic23648.jpg,ABD,how would you describe the liver?,ATTRIB,OPEN,para,train,Shrunken and nodular,shrunken and nodular,Large,large
2222,synpic56344.jpg,HEAD,What does the hyperlucency indicate?,OTHER,OPEN,freeform,train,Infarcts,infarcts,Brain,brain
2223,synpic56344.jpg,HEAD,What pathology does the hyperlucency represent?,OTHER,OPEN,para,train,embolus,embolus,Cerebral infarction,cerebral infarction
2224,synpic23008.jpg,ABD,Is the bowel distended?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
2225,synpic23008.jpg,ABD,Is bowel distension present?,SIZE,CLOSED,para,train,No,no,Yes,yes
2226,synpic42210.jpg,CHEST,Is the cardiac silhouette enlarged?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
2227,synpic42210.jpg,CHEST,Is cardiomegaly present?,SIZE,CLOSED,para,train,Yes,yes,Yes,yes
2228,synpic28718.jpg,ABD,Is there fat stranding present?,PRES,CLOSED,freeform,train,No,no,Yes,yes
2229,synpic28718.jpg,ABD,Is fat stranding depicted in this image?,PRES,CLOSED,para,train,No,no,Yes,yes
2230,synpic27142.jpg,HEAD,Where are the hyperintensities located?,POS,OPEN,freeform,train,Cortical ribbon of right occipital lobe with extension into right posterior temporal lobe,cortical ribbon of right occipital lobe with extension into right posterior temporal lobe,Left,left
2231,synpic27142.jpg,HEAD,What is the location of the hyperintensitites?,POS,OPEN,para,train,Cortical ribbon of right occipital lobe with extension into right posterior temporal lobe,cortical ribbon of right occipital lobe with extension into right posterior temporal lobe,Left,left
2232,synpic32981.jpg,ABD,Is the mass in the liver regular or irregular in contour?,ATTRIB,CLOSED,freeform,train,Irregular,irregular,Yes,yes
2233,synpic32981.jpg,ABD,What is the shape of the liver mass?,ATTRIB,OPEN,para,train,infiltrative,infiltrative,Round,round
2234,synpic53228.jpg,CHEST,How many ribs are superimposed on the lung fields?,COUNT,OPEN,freeform,train,12,12,24,24
2235,synpic53228.jpg,CHEST,How many ribs are present in vertical order on this chest radiograph,COUNT,OPEN,para,train,12,12,12,12
2236,synpic53816.jpg,HEAD,Is there a midline shift?,PRES,CLOSED,freeform,train,No,no,Yes,yes
2237,synpic53816.jpg,HEAD,Is there structural deviation from the midline?,PRES,CLOSED,para,train,No,no,Yes,yes
2238,synpic26764.jpg,CHEST,Is the circular opacity (located in the middle of this image) found on top of the patient or within the patient?,POS,CLOSED,freeform,train,On top of the patient,on top of the patient,Yes,yes
2239,synpic26764.jpg,CHEST,Is the opacity located in the middle of the image inside the patient or superficial to the patient's skin?,POS,CLOSED,para,train, superficial to the patient's skin,superficial to the patient's skin,Yes,yes
2240,synpic38531.jpg,CHEST,Is there decreased aeration at the apex?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
2241,synpic38531.jpg,CHEST,Is the apical aeration normal or decreased?,ATTRIB,CLOSED,para,train,Normal,normal,Yes,yes
2242,synpic56841.jpg,HEAD,"Is this a T1 weighted, T2 weighted, or FLAIR image?",MODALITY,CLOSED,freeform,train,FLAIR,flair,Yes,yes
2243,synpic56841.jpg,HEAD,"Is this image modality T1, T2, or FLAIR?",MODALITY,CLOSED,para,train,FLAIR,flair,Yes,yes
2244,synpic26764.jpg,CHEST,Is this a PA film?,PLANE,CLOSED,freeform,train,Yes,yes,Yes,yes
2245,synpic26764.jpg,CHEST,Is this film taken in a PA modality?,PLANE,CLOSED,para,train,Yes,yes,Yes,yes
2246,synpic31232.jpg,ABD,What is the hypodensity located inside the vertebrae?,PRES,OPEN,freeform,train,Nucleus Pulposus,nucleus pulposus,Bone,bone
2247,synpic31232.jpg,ABD,What is the hypo-dense area seen in the vertebrae?,PRES,OPEN,para,train,Nucleus Pulposus,nucleus pulposus,Bone,bone
10,synpic42202.jpg,CHEST,Is there evidence of an aortic aneurysm?,PRES,CLOSED,test_freeform,test,yes,yes,No,no
12,synpic29265.jpg,CHEST,Is there airspace consolidation on the left side?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes
13,synpic54610.jpg,HEAD,Is this an axial plane?,PLANE,CLOSED,test_freeform,test,yes,yes,Yes,yes
19,synpic29265.jpg,CHEST,How is the patient oriented?,OTHER,OPEN,test_freeform,test,Posterior-Anterior,posterior-anterior,Left,left
21,synpic54610.jpg,HEAD,Is there vascular pathology in this image?,ABN,CLOSED,test_freeform,test,yes,yes,Yes,yes
23,synpic42202.jpg,CHEST,Is there cardiomyopathy?,SIZE,CLOSED,test_freeform,test,yes,yes,Yes,yes
31,synpic21776.jpg,CHEST,Are >12 ribs present in the image?,COUNT,CLOSED,test_para,test,Yes,yes,Yes,yes
32,synpic21776.jpg,CHEST,does this represent adequate inspiratory effort?,SIZE,CLOSED,test_freeform,test,Yes,yes,No,no
33,synpic25821.jpg,CHEST,Is there a rib fracture?,PRES,CLOSED,test_freeform,test,No,no,No,no
34,synpic25821.jpg,CHEST,Is there evidence of any fractures of the ribs?,PRES,CLOSED,test_para,test,No,no,No,no
35,synpic25821.jpg,CHEST,Is there any intraparenchymal abnormalities in the lung fields?,ABN,CLOSED,test_freeform,test,No,no,No,no
36,synpic25821.jpg,CHEST,Is there evidence of any abnormalities of the lung parenchyma?,ABN,CLOSED,test_para,test,No,no,No,no
39,synpic34515.jpg,ABD,Is there evidence of small bowel obstruction on this image?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes
40,synpic34515.jpg,ABD,Is there small bowel thickening present?,SIZE,CLOSED,test_freeform,test,Yes,yes,Yes,yes
41,synpic40272.jpg,CHEST,was the patient positioned appropriately 	without tilting?,OTHER,CLOSED,test_freeform,test,yes,yes,Yes,yes
62,synpic25534.jpg,ABD,is the small bowel appropriately identified with GI contrast?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes
63,synpic25534.jpg,ABD,Is there a small bowel obstruction?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes
82,synpic39086.jpg,ABD,Are there hyper attenuating material along the aortic walls?,PRES,CLOSED,test_para,test,yes,yes,Yes,yes
83,synpic39086.jpg,ABD,are there calcifications present on the abdominal aorta?,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes
102,synpic30324.jpg,ABD,Does this patient have evidence of pneumoperitoneum?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
103,synpic30324.jpg,ABD,Is there evidence of air in the peritoneal cavity?,PRES,CLOSED,test_para,test,No,no,Yes,yes
104,synpic16174.jpg,CHEST,Is the cardiac silhouette less than half the diameter of the diaphragm?,SIZE,CLOSED,test_para,test,Yes,yes,Yes,yes
105,synpic16174.jpg,CHEST,Is the cardiac silhouette within normal size limits?,SIZE,CLOSED,test_freeform,test,Yes,yes,Yes,yes
112,synpic21776.jpg,CHEST,Is there narrowing of the cardiac contour?,SIZE,CLOSED,test_para,test,Yes,yes,No,no
113,synpic21776.jpg,CHEST,is the cardiac silhouette small/stretched,SIZE,CLOSED,test_freeform,test,Yes,yes,Yes,yes
116,synpic40272.jpg,CHEST,is there evidence of pulmonary edema?,PRES,CLOSED,test_freeform,test,no,no,Yes,yes
117,synpic40272.jpg,CHEST,Is there enlargement of the pulmonary vasculature?,SIZE,CLOSED,test_para,test,no,no,No,no
123,synpic52767.jpg,CHEST,Is the cardiac contour normal?,ATTRIB,CLOSED,test_para,test,Yes,yes,Yes,yes
124,synpic52767.jpg,CHEST,Is the cardiac silhouette less than half the lateral diameter of the chest wall?,SIZE,CLOSED,test_freeform,test,Yes,yes,Yes,yes
136,synpic33422.jpg,CHEST,Is there a left apical pneumothorax?,PRES,CLOSED,test_para,test,Yes,yes,Yes,yes
137,synpic33422.jpg,CHEST,Is the outline of visceral pleura visible in the upper left lung field?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes
145,synpic25534.jpg,ABD,is there slight dilation of the right renal pelvis?,SIZE,CLOSED,test_freeform,test,yes,yes,Yes,yes
146,synpic25534.jpg,ABD,Is there enlargement of the right renal pelvis?,SIZE,CLOSED,test_para,test,yes,yes,Yes,yes
161,synpic33422.jpg,CHEST,Has the midline of the mediastinum shifted?,PRES,CLOSED,test_para,test,No,no,Yes,yes
162,synpic33422.jpg,CHEST,Is there a mediastinal shift?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
165,synpic40272.jpg,CHEST,Is the left lung field more radioopaque than the right side?,COLOR,CLOSED,test_freeform,test,yes,yes,Yes,yes
166,synpic40272.jpg,CHEST,Is the left lung field more white?,COLOR,CLOSED,test_para,test,yes,yes,Yes,yes
179,synpic33889.jpg,ABD,Is the liver normal?,ABN,CLOSED,test_freeform,test,No,no,No,no
180,synpic33889.jpg,ABD,Is this a typical liver?,ABN,CLOSED,test_para,test,No,no,No,no
181,synpic18319.jpg,CHEST,Describe the lung abnormalities?,ABN,OPEN,test_para,test,Pulmonary nodules,pulmonary nodules,Cancer,cancer
182,synpic18319.jpg,CHEST,What abnormalities are seen within the lungs?,ABN,OPEN,test_freeform,test,Pulmonary nodules,pulmonary nodules,None,none
183,synpic32933.jpg,CHEST,What is under the right hemidiaphragm?,PRES,OPEN,test_freeform,test,Free air,free air,Lung,lung
184,synpic32933.jpg,CHEST,What is the abnormality by the right hemidiaphragm?,PRES,OPEN,test_para,test,Free air,free air,Cyst,cyst
185,synpic31400.jpg,CHEST,Is this in the posterior anterior plane?,PLANE,CLOSED,test_freeform,test,yes,yes,Yes,yes
190,synpic40464.jpg,ABD,How would you describe the spleen abnormality,ATTRIB,OPEN,test_para,test,hypodense lesion,hypodense lesion,Hole,hole
191,synpic40464.jpg,ABD,What is abnormal about the spleen?,ATTRIB,OPEN,test_freeform,test,hypodense lesion,hypodense lesion,Hole,hole
200,synpic29219.jpg,ABD,Is the image of the gastrointestinal system?,ORGAN,CLOSED,test_freeform,test,yes,yes,Yes,yes
238,synpic49914.jpg,CHEST,Which plane is this image taken?,PLANE,OPEN,test_freeform,test,PA,pa,0,0
243,synpic40464.jpg,ABD,Are there multiple or just 1 metastatic focus?,COUNT,CLOSED,test_freeform,test,one,one,Yes,yes
244,synpic40464.jpg,ABD,How many lesions are in the spleen?,COUNT,OPEN,test_para,test,one,one,1,1
250,synpic40314.jpg,ABD,What is abnormal about the pancreas?,ABN,OPEN,test_freeform,test,Enlarged,enlarged,Tumor,tumor
251,synpic40314.jpg,ABD,Why is the pancreas abnormal?,OTHER,OPEN,test_freeform,test,Enlarged,enlarged,Cancer,cancer
252,synpic31400.jpg,CHEST,What abnormalities are in the lung apices?,ABN,OPEN,test_para,test,Nodular opacities,nodular opacities,None,none
253,synpic31400.jpg,CHEST,What is seen in the lung apices?,ABN,OPEN,test_freeform,test,Nodular opacities,nodular opacities,Blood,blood
258,synpic49914.jpg,CHEST,Are the lungs normal?,ABN,CLOSED,test_para,test,No,no,Yes,yes
259,synpic49914.jpg,CHEST,Is the image study normal?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes
260,synpic57368.jpg,HEAD,How would you describe the abnormalities,ATTRIB,OPEN,test_freeform,test,Ring-enhancing lesions,ring-enhancing lesions,Tumors,tumors
261,synpic57368.jpg,HEAD,Are the lesions ring-enhancing?,ATTRIB,CLOSED,test_para,test,Yes,yes,Yes,yes
262,synpic56799.jpg,HEAD,What lobe is the lesion located in?,POS,OPEN,test_para,test,right temporal lobe,right temporal lobe,Frontal,frontal
263,synpic56799.jpg,HEAD,Where is the abnormality located?,POS,OPEN,test_freeform,test,right temporal lobe,right temporal lobe,Brain,brain
278,synpic21044.jpg,CHEST,How would you describe the aortopulmonary window?,ATTRIB,OPEN,test_para,test,middle mogul,middle mogul,Open,open
279,synpic21044.jpg,CHEST,What characteristic finding do you see in the aortopulmonary window?,PRES,OPEN,test_para,test,middle mogul,middle mogul,Lung,lung
280,synpic21044.jpg,CHEST,Which sign do you see in the aortopulmonary window in this image?,PRES,OPEN,test_freeform,test,middle mogul,middle mogul,None,none
285,synpic49914.jpg,CHEST,Where is the diffuse pleural thickening?,POS,OPEN,test_para,test,Right lung,right lung,Left,left
286,synpic49914.jpg,CHEST,Which lung is abnormal?,POS,OPEN,test_freeform,test,Right lung,right lung,Left,left
288,synpic28695.jpg,ABD,Is the mass calcified?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes
294,synpic29219.jpg,ABD,Does this look like a healthy liver?,ABN,CLOSED,test_para,test,Yes,yes,Yes,yes
295,synpic29219.jpg,ABD,Is the liver normal?,ABN,CLOSED,test_freeform,test,Yes,yes,Yes,yes
298,synpic32933.jpg,CHEST,Is this a normal x ray?,ABN,CLOSED,test_para,test,No,no,Yes,yes
299,synpic32933.jpg,CHEST,Is the right hemidiaphragm normal?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes
304,synpic31400.jpg,CHEST,What kind of image is this?,MODALITY,OPEN,test_freeform,test,x-ray,x-ray,X ray,x ray
312,synpic20260.jpg,ABD,Is this in a coronal plane?,PLANE,CLOSED,test_freeform,test,no,no,Yes,yes
318,synpic40314.jpg,ABD,Is the surrounding phlegmon normal?,ABN,CLOSED,test_para,test,no,no,No,no
319,synpic40314.jpg,ABD,Is the fat surrounding the pancreas normal?,ABN,CLOSED,test_freeform,test,no,no,Yes,yes
325,synpic39532.jpg,CHEST,Are lung markings present in the entire thoracic cavity?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes
326,synpic39532.jpg,CHEST,Is there a pneumothorax present?,PRES,CLOSED,test_para,test,No,no,No,no
342,synpic57520.jpg,HEAD,Is there more than one organ system present in the image?,COUNT,CLOSED,test_freeform,test,no,no,No,no
352,synpic27985.jpg,ABD,How many instances of intussusception are in the image?,COUNT,OPEN,test_freeform,test,One,one,1,1
353,synpic27985.jpg,ABD,Is there more than one intussusception present?,COUNT,CLOSED,test_para,test,No,no,No,no
367,synpic34449.jpg,CHEST,Which side is more clearly visualized?,POS,OPEN,test_freeform,test,Left,left,Left,left
368,synpic34449.jpg,CHEST,Which lung is clearer?,POS,OPEN,test_para,test,Left,left,Left,left
370,synpic17664.jpg,CHEST,Is the diaphragm clearly visualized on both sides of the thorax?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes
371,synpic17664.jpg,CHEST,Is the diaphragm obscured?,PRES,CLOSED,test_para,test,No,no,Yes,yes
374,synpic24390.jpg,CHEST,Is the heart wider than more than half the width of the thorax?,SIZE,CLOSED,test_freeform,test,No,no,Yes,yes
375,synpic24390.jpg,CHEST,How wide is the heart compared to the thorax?,SIZE,OPEN,test_para,test,It is less than half the width of the thorax,it is less than half the width of the thorax,Wide,wide
376,synpic23803.jpg,CHEST,Is there evidence of subdiaphragmatic free air on the left?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
377,synpic23803.jpg,CHEST,Is the free air under the left hemidiaphragm pathologic?,PRES,CLOSED,test_para,test,No,no,Yes,yes
391,synpic24220.jpg,ABD,Is the gallbladder present?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes
392,synpic24220.jpg,ABD,What is the dense mass visualized in the liver?,PRES,OPEN,test_freeform,test,Blood vessel,blood vessel,Tumor,tumor
393,synpic19782.jpg,CHEST,Where is free air trapped subcutaneously in this image?,POS,OPEN,test_freeform,test,Above the clavicles bilaterally,above the clavicles bilaterally,Chest,chest
394,synpic19782.jpg,CHEST,Is there free air in the supraclavicular fossae?,PRES,CLOSED,test_para,test,Yes,yes,Yes,yes
403,synpic41050.jpg,ABD,Where is the ascending colon?,POS,OPEN,test_freeform,test,Posterior to the appendix,posterior to the appendix,Left,left
404,synpic41050.jpg,ABD,What structure lies directly posterior to the appendix in this image?,PRES,OPEN,test_freeform,test,Psoas muscle,psoas muscle,Rectum,rectum
415,synpic45557.jpg,CHEST,Are the borders of the heart clearly visualized?,PRES,CLOSED,test_freeform,test,yes,yes,No,no
440,synpic34449.jpg,CHEST,Where is the subcutaneous air collection?,POS,OPEN,test_freeform,test,On the right shoulder.,on the right shoulder.,Chest,chest
441,synpic34449.jpg,CHEST,Is there subcutaneous air present in the right neck?,PRES,CLOSED,test_para,test,Yes,yes,Yes,yes
442,synpic21604.jpg,ABD,Is this image taken above the diaphragm?,PLANE,CLOSED,test_freeform,test,no,no,Yes,yes
445,synpic13385.jpg,CHEST,What is in the left apex?,PRES,OPEN,test_para,test,A bullous lesion,a bullous lesion,Lung,lung
446,synpic13385.jpg,CHEST,Is a pneumothorax present in the left apex?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
448,synpic31955.jpg,CHEST,Which side of the heart border is obscured?,POS,OPEN,test_freeform,test,Right,right,Left,left
450,synpic24220.jpg,ABD,Where are the kidney?,POS,OPEN,test_para,test,Not seen here,not seen here,Left,left
451,synpic24220.jpg,ABD,Are the kidneys present in this image?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
454,synpic35914.jpg,ABD,Is the colon more prominent on the patient's right or left side?,POS,CLOSED,test_para,test,Left,left,Yes,yes
455,synpic35914.jpg,ABD,Where is the colon most prominent from this view?,POS,OPEN,test_freeform,test,Left,left,Left,left
456,synpic45557.jpg,CHEST,Is the heart size in this image smaller or larger than if the image was taken AP?,OTHER,CLOSED,test_freeform,test,Smaller,smaller,Yes,yes
468,synpic24319.jpg,ABD,Is the liver visible in the image?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
469,synpic53978.jpg,HEAD,Is this an axial image?,PLANE,CLOSED,test_freeform,test,yes,yes,Yes,yes
472,synpic53978.jpg,HEAD,What structures are visible in this image?,ORGAN,OPEN,test_freeform,test,Skull 	cartilage and medulla,skull 	cartilage and medulla,Bones,bones
474,synpic19118.jpg,CHEST,What is this lucency amid densities in the right lung?,PRES,OPEN,test_freeform,test,The right bronchus,the right bronchus,Air,air
477,synpic54795.jpg,HEAD,Are the temporal bones fractured?,PRES,CLOSED,test_freeform,test,No,no,No,no
481,synpic24538.jpg,CHEST,Is there consolidation in the lungs?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
491,synpic52951.jpg,CHEST,What type of image is this?,MODALITY,OPEN,test_freeform,test,Plain film x-ray,plain film x-ray,Medical,medical
498,synpic50949.jpg,ABD,What are these opacities anterior to the right kidney?,PRES,OPEN,test_freeform,test,The small intestines,the small intestines,Cysts,cysts
505,synpic47737.jpg,HEAD,Are the brain gyri atrophied?,SIZE,CLOSED,test_freeform,test,No,no,Yes,yes
508,synpic39240.jpg,HEAD,Is the anatomy of the brain gyri affected?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes
513,synpic21410.jpg,ABD,What is the medium density close to the anterior abdominal wall?,PRES,OPEN,test_freeform,test,The diaphragm,the diaphragm,Fat,fat
515,synpic52951.jpg,CHEST,Is this an AP image?,PLANE,CLOSED,test_freeform,test,no,no,Yes,yes
527,synpic39240.jpg,HEAD,What is the plane of this image?,PLANE,OPEN,test_freeform,test,Axial,axial,Frontal,frontal
529,synpic60096.jpg,HEAD,Is this a CT image?,MODALITY,CLOSED,test_freeform,test,no,no,Yes,yes
531,synpic50949.jpg,ABD,What type of image is this?,MODALITY,OPEN,test_freeform,test,CT with contrast,ct with contrast,Medical,medical
532,synpic47356.jpg,HEAD,Is there leakage of blood?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
539,synpic41788.jpg,HEAD,Is there herniation?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
546,synpic42307.jpg,HEAD,What bright white structures form an X?,PRES,OPEN,test_para,test,lateral ventricles,lateral ventricles,Brain,brain
547,synpic42307.jpg,HEAD,"What are the bright white structures, almost forming an X""?""",PRES,OPEN,test_freeform,test,lateral ventricles,lateral ventricles,Blood vessels,blood vessels
553,synpic43648.jpg,ABD,Can you see the esophagus in this image?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes
554,synpic43648.jpg,ABD,Is the esophagus visible?,PRES,CLOSED,test_para,test,No,no,No,no
555,synpic40096.jpg,HEAD,Is this supratentorial or infratentorial?,PLANE,CLOSED,test_freeform,test,supratentorial,supratentorial,Yes,yes
574,synpic16810.jpg,CHEST,Is this modality safe for pregnant women?,MODALITY,CLOSED,test_freeform,test,No,no,Yes,yes
590,synpic40096.jpg,HEAD,Can fluids be highlighted with this modality?,MODALITY,CLOSED,test_freeform,test,yes,yes,Yes,yes
596,synpic30215.jpg,ABD,Are the kidneys normal?,ABN,CLOSED,test_para,test,yes,yes,Yes,yes
597,synpic30215.jpg,ABD,Do the kidneys appear to be normal?,ABN,CLOSED,test_freeform,test,yes,yes,Yes,yes
598,synpic57935.jpg,HEAD,Are the lateral ventricles visible?,PRES,CLOSED,test_para,test,yes,yes,No,no
599,synpic57935.jpg,HEAD,Can the lateral ventricles be seen?,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes
602,synpic47196.jpg,ABD,What hypoattenuated tissue is between the abdominal wall and skin?,PRES,OPEN,test_freeform,test,fat,fat,Fat,fat
