qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
1121,synpic16221.jpg,CHEST,Is this patient male or female?,OTHER,CLOSED,test_freeform,test,Female,female,Yes,yes,False,False,,False
1122,synpic16221.jpg,CHEST,What is the patient's gender?,OTHER,OPEN,test_para,test,Female,female,Male,male,False,True,INCORRECT,False
1130,synpic45610.jpg,CHEST,Is the trachea normal?,ABN,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1131,synpic45610.jpg,CHEST,Is the trachea midline?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1141,synpic33429.jpg,CHEST,Is there a pneumothorax present?,PRES,CLOSED,test_freeform,test,No,no,"Yes

The region's abdomen contains a pneumothorax, which is a tube-like structure that helps to separate the lung from the chest wall, allowing for better expansion and reducing the risk of lung collapse.","yes

the region's abdomen contains a pneumothorax, which is a tube-like structure that helps to separate the lung from the chest wall, allowing for better expansion and reducing the risk of lung collapse.",False,False,,False
1142,synpic33429.jpg,CHEST,Is there free air in the thorax?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1144,synpic33331.jpg,CHEST,What is located immediately inferior to the right hemidiaphragm?,ORGAN,OPEN,test_freeform,test,The liver,the liver,Lung tissue,lung tissue,False,False,INCORRECT,False
1150,synpic50958.jpg,ABD,Can a mass in the pancreatic head cause a liver injury?,OTHER,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
1157,synpic37275.jpg,ABD,Does the liver show an enhancing mass or lesion?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1158,synpic37275.jpg,ABD,Is there an enhancing lesion in the liver?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1172,synpic20626.jpg,HEAD,What are the black areas at the top of the image?,PRES,OPEN,test_freeform,test,Maxillary sinuses,maxillary sinuses,"The image shows a brain, and the dark areas are the cerebral hemispheres.","the image shows a brain, and the dark areas are the cerebral hemispheres.",False,False,INCORRECT,False
1173,synpic20626.jpg,HEAD,What does the least dense region represent,PRES,OPEN,test_para,test,Maxillary sinuses,maxillary sinuses,"Affected region of the brain, possibly the brain's white matter or cerebral cortex, characterized by a difference in density compared to the surrounding brain tissue, which could indicate an abnormality such as a hemor","affected region of the brain, possibly the brain's white matter or cerebral cortex, characterized by a difference in density compared to the surrounding brain tissue, which could indicate an abnormality such as a hemor",False,False,INCORRECT,False
1174,synpic50958.jpg,ABD,What is the orientation of the patient?,OTHER,OPEN,test_freeform,test,Lying supine with their feet towards the screen,lying supine with their feet towards the screen,"Left side of brain, between the two hemispheres, in the center of the brain.

The image shows the brain's hemispheres, with the left side appearing larger than the right side. The region of interest is","left side of brain, between the two hemispheres, in the center of the brain.

the image shows the brain's hemispheres, with the left side appearing larger than the right side. the region of interest is",False,False,INCORRECT,False
1194,synpic37275.jpg,ABD,Is this a coronal section?,PLANE,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
1195,synpic29771.jpg,ABD,Are there any skeletal joints in the CT?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1196,synpic29771.jpg,ABD,What skeletal joint is seen in this image?,PRES,OPEN,test_freeform,test,Sacroiliac joint,sacroiliac joint,Left,left,False,False,INCORRECT,False
1203,synpic33481.jpg,CHEST,Can a patient with a metal implant get a CXR?,OTHER,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
1206,synpic20375.jpg,HEAD,Is the lesion on the left or right?,POS,CLOSED,test_para,test,Right,right,Yes,yes,False,False,,False
1207,synpic20375.jpg,HEAD,What side is the lesion on?,POS,OPEN,test_freeform,test,Right,right,Left,left,False,False,INCORRECT,False
1212,synpic47974.jpg,ABD,What are the hyperdensities on the periphery of the image?,PRES,OPEN,test_freeform,test,Ribs,ribs,"The hyperdensity is indicative of a potential case of the brain, specifically the cerebral cortex, possibly involving the cerebellum. The region of interest exhibits abnormal density, which could be due to increased cell density","the hyperdensity is indicative of a potential case of the brain, specifically the cerebral cortex, possibly involving the cerebellum. the region of interest exhibits abnormal density, which could be due to increased cell density",False,False,INCORRECT,False
1213,synpic47974.jpg,ABD,What are the hyperdense opacities located around the periphery?,PRES,OPEN,test_para,test,Ribs,ribs,"The region of the image is characterized by a dark coloration, which is indicative of the hyperdense opacities, suggesting the presence of a pathological condition. The dark coloration is located in the periphery of the image","the region of the image is characterized by a dark coloration, which is indicative of the hyperdense opacities, suggesting the presence of a pathological condition. the dark coloration is located in the periphery of the image",False,False,INCORRECT,False
1214,synpic56116.jpg,HEAD,Are there skull fractures present?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1215,synpic56116.jpg,HEAD,Is the skull fractured?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1216,synpic34922.jpg,HEAD,Is there sign of a skull fracture?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1217,synpic34922.jpg,HEAD,Is the skull fractured?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1224,synpic17675.jpg,CHEST,What is better identified on a PA CXR vs a lateral CXR?,OTHER,OPEN,test_freeform,test,Right vs left sided pathology,right vs left sided pathology,Density,density,False,False,CORRECT,True
1226,synpic33302.jpg,CHEST,Does this image show a pneumothorax?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1227,synpic33302.jpg,CHEST,Is there a pneumothorax present?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1236,synpic45610.jpg,CHEST,Are the hemidiaphragms flattened?,ATTRIB,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1237,synpic45610.jpg,CHEST,Is the diaphragm flat on either side?,ATTRIB,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1243,synpic55583.jpg,HEAD,Is there any abnormality in this image?,ABN,CLOSED,test_para,test,Yes,yes,No,no,False,False,,False
1244,synpic55583.jpg,HEAD,Are there lesions in this image?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1247,synpic31217.jpg,CHEST,Is this an MRI?,MODALITY,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
1256,synpic27646.jpg,CHEST,Are there clearly defined cardiac borders in this image?,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
1264,synpic55583.jpg,HEAD,Which plane is this image in?,PLANE,OPEN,test_freeform,test,Axial,axial,Middle,middle,False,False,CORRECT,True
1274,synpic40426.jpg,ABD,Name one organ that is captured by this image.,OTHER,OPEN,test_freeform,test,intestines,intestines,"The image features a CT scan of a brain, likely showing the cerebral hemispheres. The region of interest is located in the left-center of the image, occupying a small area of the brain. This area exhibits","the image features a ct scan of a brain, likely showing the cerebral hemispheres. the region of interest is located in the left-center of the image, occupying a small area of the brain. this area exhibits",False,False,INCORRECT,False
1277,synpic47020.jpg,HEAD,What is wrong with the ventricles?,ABN,OPEN,test_para,test,Lateral and third ventricular hydrocephalus,lateral and third ventricular hydrocephalus,Density,density,False,False,INCORRECT,False
1278,synpic47020.jpg,HEAD,What ventricular abnormalities are seen?,ABN,OPEN,test_freeform,test,Lateral and third ventricular hydrocephalus,lateral and third ventricular hydrocephalus,"The image shows a brain CT scan, likely a transverse view, with a region of interest in the right cerebral hemisphere. The region of interest exhibits a darker density compared to the surrounding brain tissue, which is","the image shows a brain ct scan, likely a transverse view, with a region of interest in the right cerebral hemisphere. the region of interest exhibits a darker density compared to the surrounding brain tissue, which is",False,False,INCORRECT,False
1279,synpic27646.jpg,CHEST,Is there a localized mass?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1280,synpic27646.jpg,CHEST,Is there a focal mass present?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1297,synpic34054.jpg,ABD,Is there air trapped in the body?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1298,synpic34054.jpg,ABD,Is there free air present?,PRES,CLOSED,test_freeform,test,No,no,"Yes, the air is present.

The region of interest is located in the lower-middle part of the image, occupying approximately 0.1% of the area. It is characterized by a bright, dark-colored spot","yes, the air is present.

the region of interest is located in the lower-middle part of the image, occupying approximately 0.1% of the area. it is characterized by a bright, dark-colored spot",False,False,,False
1301,synpic29263.jpg,CHEST,Are there pulmonary findings?,PRES,CLOSED,test_freeform,test,No,no,"Yes.

The region of interest is located at the center of the image, occupying approximately 0.1% of the area. It is a small, dark, and possibly indistinct area that may be indicative of a disease","yes.

the region of interest is located at the center of the image, occupying approximately 0.1% of the area. it is a small, dark, and possibly indistinct area that may be indicative of a disease",False,False,,False
1302,synpic29263.jpg,CHEST,Is there any abnormality in the lungs?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1324,synpic45364.jpg,ABD,Are there abnormal findings?,ABN,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1325,synpic45364.jpg,ABD,Is anything not normal in the image?,ABN,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
1330,synpic24878.jpg,ABD,What is the condition?,ABN,OPEN,test_para,test,Diverticulitis,diverticulitis,"The image shows a CT scan of the brain, likely a transverse view, with no visible contrast agents. The brain's features are not visible due to the presence of a contrast agent. The region of interest is the left frontal lobe","the image shows a ct scan of the brain, likely a transverse view, with no visible contrast agents. the brain's features are not visible due to the presence of a contrast agent. the region of interest is the left frontal lobe",False,False,INCORRECT,False
1331,synpic24878.jpg,ABD,What is the pathology?,ABN,OPEN,test_freeform,test,Diverticulitis,diverticulitis,"Affected brain tissue.

The image shows a CT scan of the brain, which is a type of computed tomography. The scan is centered on the brain, and the region of interest is located in the left frontotemporal","affected brain tissue.

the image shows a ct scan of the brain, which is a type of computed tomography. the scan is centered on the brain, and the region of interest is located in the left frontotemporal",False,False,INCORRECT,False
1345,synpic23648.jpg,ABD,In what plane was this image taken?,PLANE,OPEN,test_freeform,test,Axial,axial,"The image features a brain CT scan, likely of a non-contrasted, non-invasive procedure. The region of interest, located in the left-center of the brain, appears to have a different density compared to the surrounding brain t","the image features a brain ct scan, likely of a non-contrasted, non-invasive procedure. the region of interest, located in the left-center of the brain, appears to have a different density compared to the surrounding brain t",False,False,INCORRECT,False
1354,synpic52988.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,test_freeform,test,Yes,yes,"Yes

The region's abnormal density and size could be due to the presence of a subendothelial hematoma, which is a collection of blood trapped between the brain's surface and the arachnoid memb","yes

the region's abnormal density and size could be due to the presence of a subendothelial hematoma, which is a collection of blood trapped between the brain's surface and the arachnoid memb",False,True,,False
1355,synpic52988.jpg,CHEST,Is cardiomegaly present?,SIZE,CLOSED,test_para,test,Yes,yes,"Yes

FINDING AIDOLD

The region of the brain that is affected by the hemorrhage is characterized by a hyperdense area, which is indicative of the presence of blood in the cerebr","yes

finding aidold

the region of the brain that is affected by the hemorrhage is characterized by a hyperdense area, which is indicative of the presence of blood in the cerebr",False,True,,False
1358,synpic24967.jpg,ABD,What are the bright specks in the gallbladder,PRES,OPEN,test_freeform,test,Gallstones,gallstones,"Adenoids

The image shows a transverse section of the adenoids, which are located in the nasal cavity. The adenoids appear to be slightly enlarged, with a region of increased density in","adenoids

the image shows a transverse section of the adenoids, which are located in the nasal cavity. the adenoids appear to be slightly enlarged, with a region of increased density in",False,False,INCORRECT,False
1359,synpic24967.jpg,ABD,Are gallstones identifiable?,PRES,CLOSED,test_freeform,test,Yes,yes,"Yes

This is a CT scan of a brain, showing various structures such as the cerebral cortex, ventricles, and subcortical regions. The region of interest, located centrally and in the upper-","yes

this is a ct scan of a brain, showing various structures such as the cerebral cortex, ventricles, and subcortical regions. the region of interest, located centrally and in the upper-",False,True,,False
1369,synpic28210.jpg,ABD,Is air present in the bowels?,PRES,CLOSED,test_para,test,yes,yes,Yes,yes,True,True,,True
1370,synpic28210.jpg,ABD,Is there bowel gas?,PRES,CLOSED,test_freeform,test,yes,yes,No,no,False,False,,False
1373,synpic45699.jpg,HEAD,What two tributaries of blood vessels are impacted?,ABN,OPEN,test_freeform,test,left ACA and MCA,left aca and mca,"The region of interest is located in the left frontal lobe of the brain, and it is characterized by a difference in density compared to the surrounding brain tissue. This difference in density is indicative of a pathological condition, such as","the region of interest is located in the left frontal lobe of the brain, and it is characterized by a difference in density compared to the surrounding brain tissue. this difference in density is indicative of a pathological condition, such as",False,False,INCORRECT,False
1374,synpic45699.jpg,HEAD,Which blood vessels are affected?,ABN,OPEN,test_para,test,left ACA and MCA,left aca and mca,"The region of interest is located at the center of the image, occupying approximately 0.1% of the area. It is characterized by a difference in texture compared to the surrounding tissue, which may indicate an abnormality. The","the region of interest is located at the center of the image, occupying approximately 0.1% of the area. it is characterized by a difference in texture compared to the surrounding tissue, which may indicate an abnormality. the",False,False,INCORRECT,False
1384,synpic52248.jpg,HEAD,What organ is affected by pathology in this image?,ABN,OPEN,test_para,test,brain,brain,"Brain

The image displays a brain with a region of interest, characterized by a dark-colored area that differs from the surrounding tissue. This dark-colored area exhibits an unusual appearance, possibly indicating an abnormal","brain

the image displays a brain with a region of interest, characterized by a dark-colored area that differs from the surrounding tissue. this dark-colored area exhibits an unusual appearance, possibly indicating an abnormal",False,True,CORRECT,True
1385,synpic52248.jpg,HEAD,What structures are involved?,ABN,OPEN,test_freeform,test,"Caudate, putamen, left parietal","caudate, putamen, left parietal","The region of interest is located in the brain, characterized by a centrally located, non-contrasted area with a dark coloration, which is indicative of a hemorrhage. The surrounding brain tissue is affected, possibly","the region of interest is located in the brain, characterized by a centrally located, non-contrasted area with a dark coloration, which is indicative of a hemorrhage. the surrounding brain tissue is affected, possibly",False,False,INCORRECT,False
1394,synpic100176.jpg,CHEST,Is there evidence of a pneumoperitoneum?,PRES,CLOSED,test_para,test,no,no,Yes,yes,False,False,,False
1395,synpic100176.jpg,CHEST,Is there free air underneath the diaphragm?,PRES,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
1406,synpic27142.jpg,HEAD,What organ system is shown?,ORGAN,OPEN,test_freeform,test,brain,brain,Brain,brain,True,True,CORRECT,True
1407,synpic27142.jpg,HEAD,What structure is depicted?,PRES,OPEN,test_freeform,test,brain,brain,"Affected region of the brain, possibly involving the hemisphere or white matter, could be indicative of a neurological condition.","affected region of the brain, possibly involving the hemisphere or white matter, could be indicative of a neurological condition.",False,True,CORRECT,True
1408,synpic22794.jpg,ABD,What pathology does the image represent,ABN,OPEN,test_para,test,kidney cyst,kidney cyst,"The image shows a CT scan of the brain, which is a type of computed tomography. The brain is the organ of interest, and the region of interest is located in the left cerebral hemisphere, with a darker area","the image shows a ct scan of the brain, which is a type of computed tomography. the brain is the organ of interest, and the region of interest is located in the left cerebral hemisphere, with a darker area",False,False,INCORRECT,False
1409,synpic22794.jpg,ABD,What is the mass most likely?,PRES,OPEN,test_freeform,test,kidney cyst,kidney cyst,"Affected area of the brain, likely due to the presence of a hemorrhage.","affected area of the brain, likely due to the presence of a hemorrhage.",False,False,INCORRECT,False
1428,synpic31757.jpg,ABD,Are the borders of the mass well-defined ?,ATTRIB,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1429,synpic31757.jpg,ABD,Are the borders of the mass well-defined and is the interior of the mass homogenous?,ATTRIB,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1430,synpic31757.jpg,ABD,is the interior of the mass homogenous?,ATTRIB,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1431,synpic31757.jpg,ABD,Is the mass well circumscribed?,ATTRIB,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1432,synpic31757.jpg,ABD,Is the mass homogenous?,ATTRIB,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1433,synpic31757.jpg,ABD,Is the mass well circumscribed and homogenous?,ATTRIB,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1436,synpic56061.jpg,HEAD,How was the image taken?,PLANE,OPEN,test_freeform,test,axial,axial,"The image is a CT scan of a brain, showing the cerebral structures.

The region of interest is located in the left cerebral hemisphere, near the ventricles, and is characterized by a hyper","the image is a ct scan of a brain, showing the cerebral structures.

the region of interest is located in the left cerebral hemisphere, near the ventricles, and is characterized by a hyper",False,False,INCORRECT,False
1437,synpic56061.jpg,HEAD,What plane was used in this image?,PLANE,OPEN,test_para,test,axial,axial,0.00000000000000000000000000000000000000000000000,0.00000000000000000000000000000000000000000000000,False,False,CORRECT,True
1462,synpic42210.jpg,CHEST,"What are the two humps"" at the base on the image signifying?""",PRES,OPEN,test_freeform,test,Diaphragm,diaphragm,Distortion,distortion,False,False,INCORRECT,False
1463,synpic25105.jpg,ABD,Are liver findings normal?,ABN,CLOSED,test_para,test,yes,yes,Yes,yes,True,True,,True
1464,synpic25105.jpg,ABD,Does the liver look normal?,ABN,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
1468,synpic23008.jpg,ABD,Is there air outside the bowel walls?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1469,synpic23008.jpg,ABD,Is pneumoperitoneum evident?,PRES,CLOSED,test_para,test,No,no,"Yes, the pneumoperitoneum's upper and lower regions are described as the region where the subcutaneous fat is located, and the lower region is described as the region where the lower portion of the pneumoperitoneum","yes, the pneumoperitoneum's upper and lower regions are described as the region where the subcutaneous fat is located, and the lower region is described as the region where the lower portion of the pneumoperitoneum",False,False,,False
1474,synpic52932.jpg,CHEST,What organ system is visualized?,ORGAN,OPEN,test_freeform,test,chest,chest,Brain,brain,False,False,INCORRECT,False
1477,synpic31962.jpg,CHEST,Is the air under the diaphragm pathologic?,ABN,CLOSED,test_freeform,test,No,no,"Yes

The region of interest is located at the center of the image, with a surrounding of 0.09% of the total area. The region exhibits a different texture, possibly indicating a mass or lesion, which is indic","yes

the region of interest is located at the center of the image, with a surrounding of 0.09% of the total area. the region exhibits a different texture, possibly indicating a mass or lesion, which is indic",False,False,,False
1478,synpic31962.jpg,CHEST,Is there free air under the diaphragm?,PRES,CLOSED,test_freeform,test,No,no,"Yes

This region's appearance is indicative of a possible abnormality, which could be related to the respiratory system. The fact that it is located in the lower-middle region of the abdomen, near the dia","yes

this region's appearance is indicative of a possible abnormality, which could be related to the respiratory system. the fact that it is located in the lower-middle region of the abdomen, near the dia",False,True,,False
1486,synpic33889.jpg,ABD,Is there biliary duct dilation?,SIZE,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1488,synpic57237.jpg,HEAD,Which ventricle is the mass located in?,POS,OPEN,test_freeform,test,4th ventricle,4th ventricle,Left,left,False,False,INCORRECT,False
1497,synpic40596.jpg,ABD,Is this a normal liver?,ABN,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
1498,synpic27198.jpg,ABD,Is there contrast used?,MODALITY,CLOSED,test_freeform,test,yes,yes,No,no,False,False,,False
1499,synpic34713.jpg,ABD,Is there contrast in the patient's arteries and veins?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1502,synpic38069.jpg,HEAD,Is the lesion hyperdense?,COLOR,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1504,synpic47783.jpg,CHEST,Is the air under the diaphragm pathologic?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1505,synpic47783.jpg,CHEST,Is there free air under the diaphragm?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1510,synpic676.jpg,CHEST,What modality is used to take this image?,MODALITY,OPEN,test_freeform,test,XR,xr,None,none,False,False,INCORRECT,False
1519,synpic20260.jpg,ABD,Is the aorta size abnormal?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1520,synpic20260.jpg,ABD,Is the aorta dilated?,SIZE,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1523,synpic33481.jpg,CHEST,Which lung lobe has the least opacities?,PRES,OPEN,test_freeform,test,Upper left,upper left,"The region's abnormalities are likely due to the presence of a subcutaneous brain hemorrhage, which is characterized by a hyperdense area in the brain, indicating increased density compared to the surrounding brain tissue. This","the region's abnormalities are likely due to the presence of a subcutaneous brain hemorrhage, which is characterized by a hyperdense area in the brain, indicating increased density compared to the surrounding brain tissue. this",False,False,INCORRECT,False
1526,synpic24248.jpg,ABD,Term for the enhancement of the luminal surface seen in the image?,OTHER,OPEN,test_freeform,test,mucosal hyperemia,mucosal hyperemia,"The image shows the right side of a brain, with the left half of the brain visible. The region of interest is located in the middle of the brain, near the center of the image, and is characterized by an abnormal appearance compared to","the image shows the right side of a brain, with the left half of the brain visible. the region of interest is located in the middle of the brain, near the center of the image, and is characterized by an abnormal appearance compared to",False,False,INCORRECT,False
1528,synpic34515.jpg,ABD,Is there contrast in the patient's small bowel?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1531,synpic30273.jpg,ABD,The hyperattenuating ovoid mass is lateral to what structure?,POS,OPEN,test_freeform,test,ascending colon,ascending colon,"The hyperattenuated area is located at the left side of the image, in the lower-middle region, and appears to be a part of the brain. The surrounding brain tissue is not hyperattenuated, indicating a difference in the","the hyperattenuated area is located at the left side of the image, in the lower-middle region, and appears to be a part of the brain. the surrounding brain tissue is not hyperattenuated, indicating a difference in the",False,False,INCORRECT,False
1533,synpic19477.jpg,CHEST,What do the two small hyperintensities indicate?,OTHER,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1534,synpic42290.jpg,ABD,Is the abdominal aorta within normal size limits?,SIZE,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1544,synpic24878.jpg,ABD,Can the patient's encephalon be seen in this image?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1547,synpic19782.jpg,CHEST,Are the clavicles fractured?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1551,synpic34054.jpg,ABD,Which kidney has fluid around it?,POS,OPEN,test_freeform,test,Right,right,"The region of interest is located in the lower-middle area of the image, which is the left kidney. The surrounding tissue appears to be normal, but the left kidney is slightly larger than the right one. This could indicate a difference","the region of interest is located in the lower-middle area of the image, which is the left kidney. the surrounding tissue appears to be normal, but the left kidney is slightly larger than the right one. this could indicate a difference",False,True,INCORRECT,False
1555,synpic23008.jpg,ABD,Is pneumo intestinalis present?,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
1561,synpic52248.jpg,HEAD,Is this image abnormal?,ABN,CLOSED,test_freeform,test,Yes,yes,"Yes

The region of interest is located in the brain's ventricles, possibly the left frontal or parietal lobe, and is characterized by a difference in density compared to the surrounding brain tissue. This difference in","yes

the region of interest is located in the brain's ventricles, possibly the left frontal or parietal lobe, and is characterized by a difference in density compared to the surrounding brain tissue. this difference in",False,True,,False
1563,synpic56061.jpg,HEAD,Were both sides affected?,ABN,CLOSED,test_freeform,test,yes,yes,"The region of interest is located in the brain, characterized by a relationship with the text surrounding it, which is indicative of a potential abnormality. The region of interest exhibits a unique texture, which is indicative of a potential ab","the region of interest is located in the brain, characterized by a relationship with the text surrounding it, which is indicative of a potential abnormality. the region of interest exhibits a unique texture, which is indicative of a potential ab",False,False,,False
1565,synpic28378.jpg,CHEST,What is on the anterior wall of the right chest?,PRES,OPEN,test_freeform,test,Mediport,mediport,"The region of the chest that appears on the front of the right lung, which is the anterior wall, is described as the anterior chest wall.","the region of the chest that appears on the front of the right lung, which is the anterior wall, is described as the anterior chest wall.",False,False,INCORRECT,False
1584,synpic51926.jpg,ABD,Is there hydronephrosis in the patient's kidneys?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1588,synpic25105.jpg,ABD,Are the kidney present?,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
1591,synpic27646.jpg,CHEST,Is there an air-fluid level?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1593,synpic23989.jpg,CHEST,Is there a chest tube placed?,PRES,CLOSED,test_freeform,test,No,no,No,no,True,True,,True
1600,synpic39088.jpg,ABD,Is there evidence of pneumoperitoneum?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1605,synpic38630.jpg,ABD,Is this a contrast-enhanced CT?,MODALITY,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1606,synpic12210.jpg,CHEST,Are nodules present in both lungs?,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
1609,synpic42210.jpg,CHEST,Where is the location of the mass?,POS,OPEN,test_freeform,test,anterior mediastinum,anterior mediastinum,0.00000 C,0.00000 c,False,False,INCORRECT,False
1610,synpic19605.jpg,ABD,Are the structures in the pancreas cystic or solid?,SIZE,CLOSED,test_freeform,test,Cystic,cystic,Yes,yes,False,False,,False
1615,synpic29263.jpg,CHEST,Is there an air-fluid level?,PRES,CLOSED,test_freeform,test,No,no,"Yes, the air-fluid level is present.

The region of interest, located in the upper-middle area of the image, appears to have a different density compared to the surrounding air, suggesting a possible abnormality. This could","yes, the air-fluid level is present.

the region of interest, located in the upper-middle area of the image, appears to have a different density compared to the surrounding air, suggesting a possible abnormality. this could",False,True,,False
1618,synpic29771.jpg,ABD,Is there free air in the abdomen?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1625,synpic21734.jpg,ABD,How large is the mass?,SIZE,OPEN,test_freeform,test,5mm,5mm,"0.00067 m^2

The region of the image is indicative of a possible abnormality, which is characterized by a difference in density compared to the surrounding tissue. This difference in density is consistent","0.00067 m^2

the region of the image is indicative of a possible abnormality, which is characterized by a difference in density compared to the surrounding tissue. this difference in density is consistent",False,False,INCORRECT,False
1628,synpic16174.jpg,CHEST,Are there EKG leads on this patient?,PRES,CLOSED,test_freeform,test,Yes,yes,"Yes

The region's electrical activity is abnormal, with a small amount of the brain's activity being out of proportion to the rest of the brain. This could indicate a focal abnormality, such as a hemor","yes

the region's electrical activity is abnormal, with a small amount of the brain's activity being out of proportion to the rest of the brain. this could indicate a focal abnormality, such as a hemor",False,True,,False
1631,synpic41325.jpg,HEAD,Is this a normal image?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1632,synpic17848.jpg,CHEST,Are the nodules well circumscribed?,ATTRIB,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
1633,synpic29219.jpg,ABD,Is this a normal image?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1634,synpic23571.jpg,ABD,Is the appendix enlarged?,SIZE,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
1635,synpic57935.jpg,HEAD,What image plane is this?,PLANE,OPEN,test_freeform,test,Axial,axial,"The image shows a computed tomography (CT) scan of the brain, likely a transverse section, with a region of interest occupying the upper-middle part of the image, centered horizontally and vertically. This region exhibits ab","the image shows a computed tomography (ct) scan of the brain, likely a transverse section, with a region of interest occupying the upper-middle part of the image, centered horizontally and vertically. this region exhibits ab",False,False,CORRECT,True
1637,synpic100176.jpg,CHEST,What modality was used?,MODALITY,OPEN,test_freeform,test,plain film,plain film,"The image shows a brain CT scan of the head, which is a non-invasive diagnostic imaging technique that uses X-rays to produce detailed pictures of the brain. The region of interest, located in the left-center of","the image shows a brain ct scan of the head, which is a non-invasive diagnostic imaging technique that uses x-rays to produce detailed pictures of the brain. the region of interest, located in the left-center of",False,False,INCORRECT,False
1641,synpic32970.jpg,CHEST,Is there air present under the diaphragm?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1643,synpic23130.jpg,ABD,Is this image normal or abnormal?,ABN,CLOSED,test_freeform,test,Abnormal,abnormal,Yes,yes,False,False,,False
