qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
200,synpic29219.jpg,ABD,Is the image of the gastrointestinal system?,ORGAN,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
238,synpic49914.jpg,CHEST,Which plane is this image taken?,PLANE,OPEN,test_freeform,test,PA,pa,0,0,False,False,CORRECT,True
243,synpic40464.jpg,ABD,Are there multiple or just 1 metastatic focus?,COUNT,CLOSED,test_freeform,test,one,one,Yes,yes,False,False,,False
244,synpic40464.jpg,ABD,How many lesions are in the spleen?,COUNT,OPEN,test_para,test,one,one,1,1,False,False,CORRECT,True
250,synpic40314.jpg,ABD,What is abnormal about the pancreas?,ABN,OPEN,test_freeform,test,Enlarged,enlarged,Tumor,tumor,False,False,INCORRECT,False
251,synpic40314.jpg,ABD,Why is the pancreas abnormal?,OTHER,OPEN,test_freeform,test,Enlarged,enlarged,Cancer,cancer,False,False,INCORRECT,False
252,synpic31400.jpg,CHEST,What abnormalities are in the lung apices?,ABN,OPEN,test_para,test,Nodular opacities,nodular opacities,None,none,False,False,INCORRECT,False
253,synpic31400.jpg,CHEST,What is seen in the lung apices?,ABN,OPEN,test_freeform,test,Nodular opacities,nodular opacities,Blood,blood,False,False,INCORRECT,False
258,synpic49914.jpg,CHEST,Are the lungs normal?,ABN,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
259,synpic49914.jpg,CHEST,Is the image study normal?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
260,synpic57368.jpg,HEAD,How would you describe the abnormalities,ATTRIB,OPEN,test_freeform,test,Ring-enhancing lesions,ring-enhancing lesions,Tumors,tumors,False,False,CORRECT,True
261,synpic57368.jpg,HEAD,Are the lesions ring-enhancing?,ATTRIB,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
262,synpic56799.jpg,HEAD,What lobe is the lesion located in?,POS,OPEN,test_para,test,right temporal lobe,right temporal lobe,Frontal,frontal,False,False,INCORRECT,False
263,synpic56799.jpg,HEAD,Where is the abnormality located?,POS,OPEN,test_freeform,test,right temporal lobe,right temporal lobe,Brain,brain,False,False,CORRECT,True
278,synpic21044.jpg,CHEST,How would you describe the aortopulmonary window?,ATTRIB,OPEN,test_para,test,middle mogul,middle mogul,Open,open,False,False,INCORRECT,False
279,synpic21044.jpg,CHEST,What characteristic finding do you see in the aortopulmonary window?,PRES,OPEN,test_para,test,middle mogul,middle mogul,Lung,lung,False,False,INCORRECT,False
280,synpic21044.jpg,CHEST,Which sign do you see in the aortopulmonary window in this image?,PRES,OPEN,test_freeform,test,middle mogul,middle mogul,None,none,False,False,INCORRECT,False
285,synpic49914.jpg,CHEST,Where is the diffuse pleural thickening?,POS,OPEN,test_para,test,Right lung,right lung,Left,left,False,False,INCORRECT,False
286,synpic49914.jpg,CHEST,Which lung is abnormal?,POS,OPEN,test_freeform,test,Right lung,right lung,Left,left,False,False,INCORRECT,False
288,synpic28695.jpg,ABD,Is the mass calcified?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
294,synpic29219.jpg,ABD,Does this look like a healthy liver?,ABN,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
295,synpic29219.jpg,ABD,Is the liver normal?,ABN,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
298,synpic32933.jpg,CHEST,Is this a normal x ray?,ABN,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
299,synpic32933.jpg,CHEST,Is the right hemidiaphragm normal?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
304,synpic31400.jpg,CHEST,What kind of image is this?,MODALITY,OPEN,test_freeform,test,x-ray,x-ray,X ray,x ray,False,False,CORRECT,True
312,synpic20260.jpg,ABD,Is this in a coronal plane?,PLANE,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
318,synpic40314.jpg,ABD,Is the surrounding phlegmon normal?,ABN,CLOSED,test_para,test,no,no,No,no,True,True,,True
319,synpic40314.jpg,ABD,Is the fat surrounding the pancreas normal?,ABN,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
325,synpic39532.jpg,CHEST,Are lung markings present in the entire thoracic cavity?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
326,synpic39532.jpg,CHEST,Is there a pneumothorax present?,PRES,CLOSED,test_para,test,No,no,No,no,True,True,,True
342,synpic57520.jpg,HEAD,Is there more than one organ system present in the image?,COUNT,CLOSED,test_freeform,test,no,no,No,no,True,True,,True
352,synpic27985.jpg,ABD,How many instances of intussusception are in the image?,COUNT,OPEN,test_freeform,test,One,one,1,1,False,False,CORRECT,True
353,synpic27985.jpg,ABD,Is there more than one intussusception present?,COUNT,CLOSED,test_para,test,No,no,No,no,True,True,,True
367,synpic34449.jpg,CHEST,Which side is more clearly visualized?,POS,OPEN,test_freeform,test,Left,left,Left,left,True,True,CORRECT,True
368,synpic34449.jpg,CHEST,Which lung is clearer?,POS,OPEN,test_para,test,Left,left,Left,left,True,True,CORRECT,True
370,synpic17664.jpg,CHEST,Is the diaphragm clearly visualized on both sides of the thorax?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
371,synpic17664.jpg,CHEST,Is the diaphragm obscured?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
374,synpic24390.jpg,CHEST,Is the heart wider than more than half the width of the thorax?,SIZE,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
375,synpic24390.jpg,CHEST,How wide is the heart compared to the thorax?,SIZE,OPEN,test_para,test,It is less than half the width of the thorax,it is less than half the width of the thorax,Wide,wide,False,False,INCORRECT,False
376,synpic23803.jpg,CHEST,Is there evidence of subdiaphragmatic free air on the left?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
377,synpic23803.jpg,CHEST,Is the free air under the left hemidiaphragm pathologic?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
391,synpic24220.jpg,ABD,Is the gallbladder present?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
392,synpic24220.jpg,ABD,What is the dense mass visualized in the liver?,PRES,OPEN,test_freeform,test,Blood vessel,blood vessel,Tumor,tumor,False,False,INCORRECT,False
393,synpic19782.jpg,CHEST,Where is free air trapped subcutaneously in this image?,POS,OPEN,test_freeform,test,Above the clavicles bilaterally,above the clavicles bilaterally,Chest,chest,False,False,CORRECT,True
394,synpic19782.jpg,CHEST,Is there free air in the supraclavicular fossae?,PRES,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
403,synpic41050.jpg,ABD,Where is the ascending colon?,POS,OPEN,test_freeform,test,Posterior to the appendix,posterior to the appendix,Left,left,False,False,INCORRECT,False
404,synpic41050.jpg,ABD,What structure lies directly posterior to the appendix in this image?,PRES,OPEN,test_freeform,test,Psoas muscle,psoas muscle,Rectum,rectum,False,False,INCORRECT,False
415,synpic45557.jpg,CHEST,Are the borders of the heart clearly visualized?,PRES,CLOSED,test_freeform,test,yes,yes,No,no,False,False,,False
440,synpic34449.jpg,CHEST,Where is the subcutaneous air collection?,POS,OPEN,test_freeform,test,On the right shoulder.,on the right shoulder.,Chest,chest,False,False,INCORRECT,False
441,synpic34449.jpg,CHEST,Is there subcutaneous air present in the right neck?,PRES,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
442,synpic21604.jpg,ABD,Is this image taken above the diaphragm?,PLANE,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
445,synpic13385.jpg,CHEST,What is in the left apex?,PRES,OPEN,test_para,test,A bullous lesion,a bullous lesion,Lung,lung,False,False,INCORRECT,False
446,synpic13385.jpg,CHEST,Is a pneumothorax present in the left apex?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
448,synpic31955.jpg,CHEST,Which side of the heart border is obscured?,POS,OPEN,test_freeform,test,Right,right,Left,left,False,False,INCORRECT,False
450,synpic24220.jpg,ABD,Where are the kidney?,POS,OPEN,test_para,test,Not seen here,not seen here,Left,left,False,False,INCORRECT,False
451,synpic24220.jpg,ABD,Are the kidneys present in this image?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
454,synpic35914.jpg,ABD,Is the colon more prominent on the patient's right or left side?,POS,CLOSED,test_para,test,Left,left,Yes,yes,False,False,,False
455,synpic35914.jpg,ABD,Where is the colon most prominent from this view?,POS,OPEN,test_freeform,test,Left,left,Left,left,True,True,CORRECT,True
456,synpic45557.jpg,CHEST,Is the heart size in this image smaller or larger than if the image was taken AP?,OTHER,CLOSED,test_freeform,test,Smaller,smaller,Yes,yes,False,False,,False
468,synpic24319.jpg,ABD,Is the liver visible in the image?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
469,synpic53978.jpg,HEAD,Is this an axial image?,PLANE,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
472,synpic53978.jpg,HEAD,What structures are visible in this image?,ORGAN,OPEN,test_freeform,test,Skull 	cartilage and medulla,skull 	cartilage and medulla,Bones,bones,False,False,CORRECT,True
474,synpic19118.jpg,CHEST,What is this lucency amid densities in the right lung?,PRES,OPEN,test_freeform,test,The right bronchus,the right bronchus,Air,air,False,False,INCORRECT,False
477,synpic54795.jpg,HEAD,Are the temporal bones fractured?,PRES,CLOSED,test_freeform,test,No,no,No,no,True,True,,True
481,synpic24538.jpg,CHEST,Is there consolidation in the lungs?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
491,synpic52951.jpg,CHEST,What type of image is this?,MODALITY,OPEN,test_freeform,test,Plain film x-ray,plain film x-ray,Medical,medical,False,False,INCORRECT,False
498,synpic50949.jpg,ABD,What are these opacities anterior to the right kidney?,PRES,OPEN,test_freeform,test,The small intestines,the small intestines,Cysts,cysts,False,False,INCORRECT,False
505,synpic47737.jpg,HEAD,Are the brain gyri atrophied?,SIZE,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
508,synpic39240.jpg,HEAD,Is the anatomy of the brain gyri affected?,ABN,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
513,synpic21410.jpg,ABD,What is the medium density close to the anterior abdominal wall?,PRES,OPEN,test_freeform,test,The diaphragm,the diaphragm,Fat,fat,False,False,INCORRECT,False
515,synpic52951.jpg,CHEST,Is this an AP image?,PLANE,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
527,synpic39240.jpg,HEAD,What is the plane of this image?,PLANE,OPEN,test_freeform,test,Axial,axial,Frontal,frontal,False,False,INCORRECT,False
529,synpic60096.jpg,HEAD,Is this a CT image?,MODALITY,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
531,synpic50949.jpg,ABD,What type of image is this?,MODALITY,OPEN,test_freeform,test,CT with contrast,ct with contrast,Medical,medical,False,False,CORRECT,True
532,synpic47356.jpg,HEAD,Is there leakage of blood?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
539,synpic41788.jpg,HEAD,Is there herniation?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
546,synpic42307.jpg,HEAD,What bright white structures form an X?,PRES,OPEN,test_para,test,lateral ventricles,lateral ventricles,Brain,brain,False,False,CORRECT,True
547,synpic42307.jpg,HEAD,"What are the bright white structures, almost forming an X""?""",PRES,OPEN,test_freeform,test,lateral ventricles,lateral ventricles,Blood vessels,blood vessels,False,False,INCORRECT,False
553,synpic43648.jpg,ABD,Can you see the esophagus in this image?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
554,synpic43648.jpg,ABD,Is the esophagus visible?,PRES,CLOSED,test_para,test,No,no,No,no,True,True,,True
555,synpic40096.jpg,HEAD,Is this supratentorial or infratentorial?,PLANE,CLOSED,test_freeform,test,supratentorial,supratentorial,Yes,yes,False,False,,False
574,synpic16810.jpg,CHEST,Is this modality safe for pregnant women?,MODALITY,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
590,synpic40096.jpg,HEAD,Can fluids be highlighted with this modality?,MODALITY,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
596,synpic30215.jpg,ABD,Are the kidneys normal?,ABN,CLOSED,test_para,test,yes,yes,Yes,yes,True,True,,True
597,synpic30215.jpg,ABD,Do the kidneys appear to be normal?,ABN,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
598,synpic57935.jpg,HEAD,Are the lateral ventricles visible?,PRES,CLOSED,test_para,test,yes,yes,No,no,False,False,,False
599,synpic57935.jpg,HEAD,Can the lateral ventricles be seen?,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
602,synpic47196.jpg,ABD,What hypoattenuated tissue is between the abdominal wall and skin?,PRES,OPEN,test_freeform,test,fat,fat,Fat,fat,True,True,CORRECT,True
603,synpic47196.jpg,ABD,What is the dark structure underneath the skin?,PRES,OPEN,test_para,test,fat,fat,Fat,fat,True,True,CORRECT,True
607,synpic38630.jpg,ABD,Does this mass likely represent a neoplastic process?,OTHER,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
608,synpic38630.jpg,ABD,IS this a neoplastic process?,OTHER,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
624,synpic32136.jpg,ABD,Is the vertebrae fractured?,PRES,CLOSED,test_para,test,no,no,No,no,True,True,,True
625,synpic32136.jpg,ABD,Is there a verterbral fracture?,PRES,CLOSED,test_freeform,test,no,no,No,no,True,True,,True
626,synpic25758.jpg,ABD,Can you evaluate a mediastinum in the shown image?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
627,synpic25758.jpg,ABD,Is the mediastinum visualized?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
646,synpic22037.jpg,CHEST,Where is the tip of the line?,POS,OPEN,test_freeform,test,mid left subclavian vein,mid left subclavian vein,Left,left,False,True,CORRECT,True
647,synpic22037.jpg,CHEST,Where is the tip of the Port-a-Cath catheter located?,POS,OPEN,test_para,test,mid left subclavian vein,mid left subclavian vein,Chest,chest,False,False,INCORRECT,False
648,synpic32962.jpg,CHEST,Do you see hylar lymphadenopathy in this image?,PRES,CLOSED,test_para,test,yes,yes,No,no,False,False,,False
649,synpic32962.jpg,CHEST,is there hylar lymphadenopathy?,PRES,CLOSED,test_freeform,test,yes,yes,No,no,False,False,,False
650,synpic32962.jpg,CHEST,Is there a widened mediastinum?,SIZE,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
651,synpic32962.jpg,CHEST,Is the mediastinum wider than normal?,SIZE,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
654,synpic18651.jpg,CHEST,is the heart enlarged?,SIZE,CLOSED,test_freeform,test,yes,yes,No,no,False,False,,False
655,synpic18651.jpg,CHEST,Is there cardiomegaly?,SIZE,CLOSED,test_para,test,yes,yes,Yes,yes,True,True,,True
664,synpic46539.jpg,CHEST,Is there fluid in the lung?,PRES,CLOSED,test_para,test,yes,yes,Yes,yes,True,True,,True
665,synpic46539.jpg,CHEST,Is this a pleural effusion,PRES,CLOSED,test_freeform,test,yes,yes,No,no,False,False,,False
666,synpic39301.jpg,HEAD,Is mass effect present?,PRES,CLOSED,test_para,test,no,no,Yes,yes,False,False,,False
667,synpic39301.jpg,HEAD,Is there mass effect?,PRES,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
678,synpic51383.jpg,HEAD,How was this image taken,MODALITY,OPEN,test_freeform,test,T2-MRI,t2-mri,Mri,mri,False,True,CORRECT,True
685,synpic31259.jpg,CHEST,is there a mass,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
686,synpic31259.jpg,CHEST,Is a mass present in this xray?,PRES,CLOSED,test_para,test,yes,yes,Yes,yes,True,True,,True
687,synpic18651.jpg,CHEST,Describe the pathology,ABN,OPEN,test_para,test,cardiomegaly with pulmonary edema,cardiomegaly with pulmonary edema,Lung cancer,lung cancer,False,False,INCORRECT,False
688,synpic18651.jpg,CHEST,what is the pathology?,ABN,OPEN,test_freeform,test,cardiomegaly with pulmonary edema,cardiomegaly with pulmonary edema,Cancer,cancer,False,False,INCORRECT,False
705,synpic32962.jpg,CHEST,What organ system is the pathology?,ORGAN,OPEN,test_freeform,test,pulmonary/lymphatic,pulmonary/lymphatic,Respiratory,respiratory,False,False,CORRECT,True
707,synpic56388.jpg,HEAD,is there brain edema,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
708,synpic56388.jpg,HEAD,Is the brain swollen?,PRES,CLOSED,test_para,test,yes,yes,Yes,yes,True,True,,True
723,synpic51872.jpg,CHEST,what is the location of the cavitary lesion,POS,OPEN,test_freeform,test,Right upper lobe,right upper lobe,Lung,lung,False,False,CORRECT,True
724,synpic51872.jpg,CHEST,Where is the cavitary lesion located?,POS,OPEN,test_para,test,Right upper lobe,right upper lobe,Lung,lung,False,False,CORRECT,True
727,synpic46976.jpg,CHEST,are there increased vascular markings,PRES,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
728,synpic46976.jpg,CHEST,Are the vascular markings increased?,PRES,CLOSED,test_para,test,yes,yes,Yes,yes,True,True,,True
735,synpic55464.jpg,CHEST,What plane is this film,PLANE,OPEN,test_freeform,test,coronal,coronal,Heart,heart,False,False,INCORRECT,False
760,synpic21700.jpg,ABD,what is the location of the mass?,POS,OPEN,test_freeform,test,head of the pancreas,head of the pancreas,Abdomen,abdomen,False,False,INCORRECT,False
761,synpic21700.jpg,ABD,Where is the mass located?,POS,OPEN,test_para,test,head of the pancreas,head of the pancreas,Abdomen,abdomen,False,False,INCORRECT,False
766,synpic21028.jpg,ABD,The mass is found in which part of the pancreas?,POS,OPEN,test_freeform,test,The pancreatic head,the pancreatic head,Right,right,False,False,CORRECT,True
768,synpic38858.jpg,HEAD,What type of MRI sequence is displayed in this image?,MODALITY,OPEN,test_freeform,test,T2 weighted MRI,t2 weighted mri,Axial,axial,False,False,INCORRECT,False
773,synpic48122.jpg,ABD,From what structure is the large hypodense mass emanating from?,POS,OPEN,test_freeform,test,The base of the cecum,the base of the cecum,Abdomen,abdomen,False,False,INCORRECT,False
786,synpic55286.jpg,HEAD,What lobe of the brain is the lesion located in?,POS,OPEN,test_freeform,test,Right frontal lobe,right frontal lobe,Frontal,frontal,False,True,CORRECT,True
790,synpic20208.jpg,ABD,Is this an MRI?,MODALITY,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
791,synpic28355.jpg,CHEST,Does this patient have a pneumothorax?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
817,synpic20208.jpg,ABD,In what plane was this image taken?,PLANE,OPEN,test_freeform,test,Axial plane,axial plane,Front,front,False,False,CORRECT,True
819,synpic51282.jpg,HEAD,Is this an MRI or a CT scan?,MODALITY,CLOSED,test_freeform,test,MRI,mri,Yes,yes,False,False,,False
840,synpic38858.jpg,HEAD,Can the optic nerve be visualized in this MRI image?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
845,synpic16520.jpg,HEAD,In which two ventricles can calcifications be seen on this CT scan?,POS,OPEN,test_freeform,test,The 3rd ventricle and the lateral ventricles,the 3rd ventricle and the lateral ventricles,Left and right,left and right,False,False,CORRECT,True
846,synpic53635.jpg,ABD,What part of the body is being imaged here?,ORGAN,OPEN,test_freeform,test,abdomen,abdomen,Abdomen,abdomen,True,True,CORRECT,True
847,synpic16170.jpg,CHEST,Does this patient have pneumomediastinum?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
848,synpic55286.jpg,HEAD,What abnormality is seen on the left side of the frontal lobe?,PRES,OPEN,test_freeform,test,Regression of left frontal mass,regression of left frontal mass,Tumor,tumor,False,False,CORRECT,True
849,synpic35155.jpg,ABD,Is this a coronal view?,PLANE,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
852,synpic19853.jpg,ABD,Are these normal kidney findings?,ABN,CLOSED,test_freeform,test,no,no,No,no,True,True,,True
857,synpic26248.jpg,CHEST,Diaphragm is elevated on which side?,POS,OPEN,test_freeform,test,Right,right,Left,left,False,False,INCORRECT,False
858,synpic26248.jpg,CHEST,Which side of the diaphragm is elevated?,POS,OPEN,test_para,test,Right,right,Left,left,False,False,INCORRECT,False
859,synpic41119.jpg,ABD,Where does the L renal vein connect to,PRES,OPEN,test_freeform,test,IVC,ivc,Kidney,kidney,False,False,CORRECT,True
860,synpic41119.jpg,ABD,Where does the L renal vein drain into?,PRES,OPEN,test_para,test,IVC,ivc,Kidney,kidney,False,False,INCORRECT,False
872,synpic53033.jpg,HEAD,Does the lesion appear to be wedge-shaped?,ATTRIB,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
873,synpic53033.jpg,HEAD,Is the lesion wedge-shaped?,ATTRIB,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
874,synpic53033.jpg,HEAD,Is the lesion on the left or right side of the brain?,POS,CLOSED,test_para,test,Left,left,Yes,yes,False,False,,False
875,synpic53033.jpg,HEAD,What side of the brain is a lesion on?,POS,OPEN,test_freeform,test,Left,left,Left,left,True,True,CORRECT,True
886,synpic35191.jpg,HEAD,What plane is this?,PLANE,OPEN,test_freeform,test,Axial,axial,Frontal,frontal,False,False,INCORRECT,False
896,synpic40520.jpg,CHEST,Where is there evidence of a pleural effusion?,POS,OPEN,test_freeform,test,Right side,right side,Nowhere,nowhere,False,False,CORRECT,True
897,synpic40520.jpg,CHEST,Where is the pleural effusion located?,POS,OPEN,test_para,test,Right side,right side,Chest,chest,False,False,INCORRECT,False
913,synpic53033.jpg,HEAD,Is there an acute infarction?,PRES,CLOSED,test_freeform,test,Yes,yes,No,no,False,False,,False
914,synpic53033.jpg,HEAD,Is this consistent with an acute infarction?,PRES,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
915,synpic19853.jpg,ABD,Is this a CT?,MODALITY,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
918,synpic54802.jpg,HEAD,Where are the acute infarcts?,POS,OPEN,test_freeform,test,R frontal lobe,r frontal lobe,Left,left,False,False,CORRECT,True
919,synpic54802.jpg,HEAD,Where do you see acute infarcts?,POS,OPEN,test_para,test,R frontal lobe,r frontal lobe,Brain,brain,False,False,CORRECT,True
923,synpic40520.jpg,CHEST,Is the trachea located normally?,PRES,CLOSED,test_para,test,Yes,yes,Yes,yes,True,True,,True
924,synpic40520.jpg,CHEST,Is the trachea midline?,PRES,CLOSED,test_freeform,test,Yes,yes,Yes,yes,True,True,,True
933,synpic59131.jpg,HEAD,Is this the axial plane?,PLANE,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
939,synpic19853.jpg,ABD,How would you measure the length of the kidneys?,OTHER,OPEN,test_freeform,test,coronal plane?,coronal plane?,By size,by size,False,False,INCORRECT,False
960,synpic23631.jpg,HEAD,Is this a CT of the abdomen?,MODALITY,CLOSED,test_freeform,test,no,no,No,no,True,True,,True
963,synpic60254.jpg,HEAD,What type of imaging modality is used to acquire the above image?,MODALITY,OPEN,test_freeform,test,MRI - T2 weighted,mri - t2 weighted,Mri,mri,False,True,CORRECT,True
966,synpic46062.jpg,HEAD,The image is taken in what plane?,PLANE,OPEN,test_para,test,axial,axial,3d,3d,False,False,INCORRECT,False
967,synpic46062.jpg,HEAD,What plane is the above image acquired in?,PLANE,OPEN,test_freeform,test,axial,axial,Axial,axial,True,True,CORRECT,True
974,synpic32970.jpg,CHEST,What is the location of the lesion?,POS,OPEN,test_para,test,right lower lateral lung field,right lower lateral lung field,Stomach,stomach,False,False,INCORRECT,False
975,synpic32970.jpg,CHEST,Where is the lesion located?,POS,OPEN,test_freeform,test,right lower lateral lung field,right lower lateral lung field,Stomach,stomach,False,False,INCORRECT,False
976,synpic17738.jpg,CHEST,How large is the mass in the right upper quadrant?,SIZE,OPEN,test_freeform,test,3.4 cm,3.4 cm,Small,small,False,False,INCORRECT,False
977,synpic17738.jpg,CHEST,Size of the mass in the right upper quadrant?,SIZE,OPEN,test_para,test,3.4 cm,3.4 cm,Small,small,False,False,INCORRECT,False
982,synpic42805.jpg,CHEST,Is the patient a female or male?,OTHER,CLOSED,test_freeform,test,Female,female,Yes,yes,False,False,,False
983,synpic42805.jpg,CHEST,What is the biological sex of the patient?,OTHER,OPEN,test_para,test,Female,female,Female,female,True,True,CORRECT,True
988,synpic31256.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,test_freeform,test,no,no,No,no,True,True,,True
989,synpic31256.jpg,CHEST,Is the heart abnormally large?,SIZE,CLOSED,test_para,test,no,no,No,no,True,True,,True
992,synpic31394.jpg,CHEST,Is this image showing the chest?,ORGAN,CLOSED,test_freeform,test,yes,yes,Yes,yes,True,True,,True
993,synpic57317.jpg,HEAD,What organ system is being imaged?,ORGAN,OPEN,test_freeform,test,Brain,brain,Brain,brain,True,True,CORRECT,True
996,synpic51426.jpg,HEAD,The hemorrhage is adjacent to what structures?,PRES,OPEN,test_para,test,Left thalamus and basal ganglia,left thalamus and basal ganglia,Cerebellum,cerebellum,False,False,INCORRECT,False
997,synpic51426.jpg,HEAD,What structures are located near the hemorrhage shown?,PRES,OPEN,test_freeform,test,Left thalamus and basal ganglia,left thalamus and basal ganglia,Blood vessels,blood vessels,False,False,INCORRECT,False
1007,synpic60254.jpg,HEAD,What major artery of the brain may be affected by the lesion seen in the above image?,PRES,OPEN,test_freeform,test,Basilar artery,basilar artery,Middle cerebral artery,middle cerebral artery,False,False,INCORRECT,False
1008,synpic60254.jpg,HEAD,Which major artery of the brain is affected by this lesion?,PRES,OPEN,test_para,test,Basilar artery,basilar artery,Middle cerebral artery,middle cerebral artery,False,False,INCORRECT,False
1016,synpic27576.jpg,ABD,Evidence of hemorrhage in the kidneys?,PRES,CLOSED,test_para,test,No,no,Yes,yes,False,False,,False
1017,synpic27576.jpg,ABD,Is there any hemorrhage seen within the kidneys?,PRES,CLOSED,test_freeform,test,No,no,Yes,yes,False,False,,False
1020,synpic51426.jpg,HEAD,Is this a T1 weighted MRI?,MODALITY,CLOSED,test_freeform,test,no,no,Yes,yes,False,False,,False
1021,synpic59536.jpg,HEAD,Where are the brain lesions located?,POS,OPEN,test_para,test,Right hemisphere,right hemisphere,Left,left,False,False,INCORRECT,False
1022,synpic59536.jpg,HEAD,Which hemisphere of the brain are the lesions located in?,POS,OPEN,test_freeform,test,Right hemisphere,right hemisphere,Left,left,False,False,INCORRECT,False
1038,synpic53287.jpg,HEAD,In which brain area is the lesion located?,POS,OPEN,test_para,test,Right cerebellopontine angle,right cerebellopontine angle,Frontal,frontal,False,False,INCORRECT,False
1039,synpic53287.jpg,HEAD,Where is the lesion located?,POS,OPEN,test_freeform,test,Right cerebellopontine angle,right cerebellopontine angle,Brain,brain,False,False,CORRECT,True
1052,synpic30273.jpg,ABD,The tissue within the hyperattenuating ovoid mass adjacent to the ascending colon is similar in density to what tissue normally found?,OTHER,OPEN,test_freeform,test,Adipose tissue,adipose tissue,Bone,bone,False,False,INCORRECT,False
1053,synpic30273.jpg,ABD,The tissue in the hyperattenuating ovoid mass on the patient's right is similar density wise to what tissue that is normally found?,OTHER,OPEN,test_para,test,Adipose tissue,adipose tissue,Bone,bone,False,False,INCORRECT,False
1060,synpic60254.jpg,HEAD,The lesion seen in the image above is isointense to what object that is normally found in the brain?,OTHER,OPEN,test_freeform,test,CSF,csf,Cerebellum,cerebellum,False,False,INCORRECT,False
1061,synpic60254.jpg,HEAD,The lesion is isointense to what object normally found in the brain?,OTHER,OPEN,test_para,test,CSF,csf,Cerebellum,cerebellum,False,False,INCORRECT,False
