qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
2074,synpic40096.jpg,HEAD,Is mass effect obvious?,PRES,CLOSED,freeform,train,Yes,yes,No (not explicitly stated in the caption),no (not explicitly stated in the caption),False,False,,False
2075,synpic40096.jpg,HEAD,Does there seem to be a mass effect?,PRES,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
2076,synpic38263.jpg,HEAD,The dark space in the central portion of the image represents what structure(s)?,PRES,OPEN,freeform,train,lateral ventricles,lateral ventricles,"Lateral ventricles, cerebral cortex, white matter tracts, cerebellum, brainstem, cerebral hemispheres, cerebral cortex, cerebral white matter,","lateral ventricles, cerebral cortex, white matter tracts, cerebellum, brainstem, cerebral hemispheres, cerebral cortex, cerebral white matter,",False,True,CORRECT,True
2077,synpic38263.jpg,HEAD,What do the dark spaces in the center show?,PRES,OPEN,para,train,lateral ventricles,lateral ventricles,Hematoma or mass effect from a nearby pathology (not shown) causing displacement or compression of adjacent brain tissue.,hematoma or mass effect from a nearby pathology (not shown) causing displacement or compression of adjacent brain tissue.,False,False,INCORRECT,False
2078,synpic16810.jpg,CHEST,Is there a midline shift?,PRES,CLOSED,freeform,train,No,no,No (not specified in the caption),no (not specified in the caption),False,True,,False
2079,synpic16810.jpg,CHEST,Is the trachea shifted?,PRES,CLOSED,para,train,No,no,No (not specified in the caption),no (not specified in the caption),False,True,,False
2080,synpic51774.jpg,CHEST,What indicates a pleural effusion?,OTHER,OPEN,freeform,train,costophrenic angle blunting,costophrenic angle blunting,Abnormal density or texture change compared to surrounding tissue (normal density) or adjacent structures (normal density) and size (small) and location (pleural space) suggest a pleural effusion.,abnormal density or texture change compared to surrounding tissue (normal density) or adjacent structures (normal density) and size (small) and location (pleural space) suggest a pleural effusion.,False,False,INCORRECT,False
2081,synpic51774.jpg,CHEST,What is a pleural effusion,OTHER,OPEN,freeform,train,Fluid in the pleural space,fluid in the pleural space,Can be a sign of disease or injury affecting the lungs or surrounding tissues,can be a sign of disease or injury affecting the lungs or surrounding tissues,False,False,CORRECT,True
2082,synpic32136.jpg,ABD,How can you confirm contrast was used?,OTHER,OPEN,freeform,train,aorta is bright,aorta is bright,By looking for a change in density or texture compared to surrounding tissue.,by looking for a change in density or texture compared to surrounding tissue.,False,False,INCORRECT,False
2083,synpic32136.jpg,ABD,How do you know if contrast was used?,OTHER,OPEN,freeform,train,Enhancement of vessels,enhancement of vessels,"Different density compared to surrounding tissue (white) and contrast (bright) would be expected if contrast was used. However, this is not explicitly stated in the caption.","different density compared to surrounding tissue (white) and contrast (bright) would be expected if contrast was used. however, this is not explicitly stated in the caption.",False,False,INCORRECT,False
2084,synpic25758.jpg,ABD,Is the vertebra fractured?,PRES,CLOSED,freeform,train,No,no,No (not specified in the caption),no (not specified in the caption),False,True,,False
2085,synpic25758.jpg,ABD,Is there a vertebral fracture?,PRES,CLOSED,para,train,No,no,No (not specified in the caption),no (not specified in the caption),False,True,,False
2086,synpic51774.jpg,CHEST,Which way is the trachea deviating in this image?,POS,OPEN,freeform,train,Left,left,Rightward and downward from the esophagus and larynx (not shown) and adjacent to the bronchi and bronchioles (not shown) and the heart (not shown) and the lungs (not shown) and the,rightward and downward from the esophagus and larynx (not shown) and adjacent to the bronchi and bronchioles (not shown) and the heart (not shown) and the lungs (not shown) and the,False,False,INCORRECT,False
2087,synpic51774.jpg,CHEST,Is the trachea deviated to the right or left?,POS,CLOSED,para,train,Left,left,Yes,yes,False,False,,False
2088,synpic38263.jpg,HEAD,Do you suspect vascular process or a genetic process?,OTHER,CLOSED,freeform,train,genetic,genetic,Yes,yes,False,False,,False
2089,synpic38263.jpg,HEAD,Is the etiology genetic or vascular?,OTHER,CLOSED,freeform,train,Vascular,vascular,Yes,yes,False,False,,False
2090,synpic50848.jpg,HEAD,what shape would the lesion be if this were a subdural hematoma?,OTHER,OPEN,freeform,train,crescent,crescent,"Round or oval, depending on the location and size of the hematoma within the brain parenchyma. However, the exact shape cannot be determined from the image.","round or oval, depending on the location and size of the hematoma within the brain parenchyma. however, the exact shape cannot be determined from the image.",False,False,INCORRECT,False
2091,synpic50848.jpg,HEAD,What shape is the lesion in a subdural hematoma?,OTHER,OPEN,freeform,train,Concave,concave,"Unusual shape and texture compared to surrounding brain tissue (normal brain tissue has a smooth, uniform texture) (image not provided) (refer to the caption) (refer to the image) (refer to the text) (refer","unusual shape and texture compared to surrounding brain tissue (normal brain tissue has a smooth, uniform texture) (image not provided) (refer to the caption) (refer to the image) (refer to the text) (refer",False,False,INCORRECT,False
2092,synpic38630.jpg,ABD,can this patient be managed with medical therapy alone?,OTHER,CLOSED,freeform,train,No,no,No,no,True,True,,True
2093,synpic38630.jpg,ABD,Will medical therapy be enough?,OTHER,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
2094,synpic46539.jpg,CHEST,what is the pathology?,ABN,OPEN,freeform,train,hydropneumothorax,hydropneumothorax,Disease process (pathology) not specified in the caption.,disease process (pathology) not specified in the caption.,False,False,INCORRECT,False
2095,synpic46539.jpg,CHEST,What is abnormal in this image?,ABN,OPEN,para,train,hydropneumothorax,hydropneumothorax,"Disease process (pathological condition) within the lung tissue or adjacent structures. Possibly a disease such as pneumonia, tuberculosis, or lung cancer.","disease process (pathological condition) within the lung tissue or adjacent structures. possibly a disease such as pneumonia, tuberculosis, or lung cancer.",False,False,INCORRECT,False
2096,synpic51383.jpg,HEAD,What vascular territory is the lesion?,POS,OPEN,freeform,train,Right MCA,right mca,"Brainstem, cerebellum, cerebrum, brainstem, cerebellum, cerebrum, brainstem, cerebellum, cerebrum, brainstem, cerebellum","brainstem, cerebellum, cerebrum, brainstem, cerebellum, cerebrum, brainstem, cerebellum, cerebrum, brainstem, cerebellum",False,False,INCORRECT,False
2097,synpic51383.jpg,HEAD,In what vascular territory is the lesion located?,POS,OPEN,para,train,Right MCA,right mca,Potential impact on adjacent tissues and functions (not explicitly stated in the caption,potential impact on adjacent tissues and functions (not explicitly stated in the caption,False,False,INCORRECT,False
2098,synpic44995.jpg,HEAD,Is this a vascular lesion,ORGAN,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
2099,synpic44995.jpg,HEAD,Does this lesion involve the vascular system?,ORGAN,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
2100,synpic22037.jpg,CHEST,What is the foreign body?,PRES,OPEN,freeform,train,a catheter,a catheter,Not specified (hemorrhage) in the caption or image description.,not specified (hemorrhage) in the caption or image description.,False,False,INCORRECT,False
2101,synpic22037.jpg,CHEST,Please identify the foreign body.,PRES,OPEN,para,train,a catheter,a catheter,Not specified (hemorrhage or foreign body),not specified (hemorrhage or foreign body),False,False,INCORRECT,False
2102,synpic32108.jpg,ABD,is there wall enhancement of the GB?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
2103,synpic32108.jpg,ABD,Is the gallbladder wall enhanced by contrast?,COLOR,CLOSED,para,train,Yes,yes,No,no,False,False,,False
2104,synpic55464.jpg,CHEST,Are the lymph nodes enlarged,SIZE,CLOSED,freeform,train,yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
2105,synpic55464.jpg,CHEST,Is there hilar lymphadenopathy?,SIZE,CLOSED,para,train,yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
2106,synpic51383.jpg,HEAD,What neuro deficits will are predicted by image location?,OTHER,OPEN,freeform,train,"quadrantopia, aphasia, memory deficit, etc.","quadrantopia, aphasia, memory deficit, etc.","Potential for mass effect or midline shift, increased intracranial pressure, or displacement of adjacent brain tissue.","potential for mass effect or midline shift, increased intracranial pressure, or displacement of adjacent brain tissue.",False,False,INCORRECT,False
2107,synpic51383.jpg,HEAD,What deficits are suggested by the location of the lesion?,OTHER,OPEN,freeform,train,"Motor weakness, sensory deficits, and left neglect","motor weakness, sensory deficits, and left neglect",Potential deficits in adjacent brain structures or functions due to the proximity of the lesion to these areas.,potential deficits in adjacent brain structures or functions due to the proximity of the lesion to these areas.,False,False,INCORRECT,False
2108,synpic23989.jpg,CHEST,Is this a tension pneumothorax?,PRES,CLOSED,freeform,train,No,no,No (not specified in the caption),no (not specified in the caption),False,True,,False
2109,synpic23989.jpg,CHEST,Does this image show a tension pneumothorax?,PRES,CLOSED,para,train,No,no,No (not specified in the caption),no (not specified in the caption),False,True,,False
2110,synpic44995.jpg,HEAD,what is the most likely etiology,OTHER,OPEN,freeform,train,viral/inflammatory,viral/inflammatory,Hemorrhage or mass effect from adjacent tissues or pathology within the brain parenchyma itself.,hemorrhage or mass effect from adjacent tissues or pathology within the brain parenchyma itself.,False,False,INCORRECT,False
2111,synpic44995.jpg,HEAD,What is most likely causing these lesions?,OTHER,OPEN,freeform,train,CVA,cva,Underlying pathology or condition causing these changes in brain tissue density and texture.,underlying pathology or condition causing these changes in brain tissue density and texture.,False,False,INCORRECT,False
2112,synpic41325.jpg,HEAD,where is the pathology?,POS,OPEN,freeform,train,In the cortex and basal ganglia bilaterally,in the cortex and basal ganglia bilaterally,"Brain parenchyma, cerebral hemispheres, cerebellum, brainstem, and spinal cord (not shown) are affected by the pathology.","brain parenchyma, cerebral hemispheres, cerebellum, brainstem, and spinal cord (not shown) are affected by the pathology.",False,False,INCORRECT,False
2113,synpic41325.jpg,HEAD,Where is the pathology located?,POS,OPEN,para,train,In the cortex and basal ganglia bilaterally,in the cortex and basal ganglia bilaterally,"Brain parenchyma, cerebral cortex, white matter, subdural hematoma, intracranial hemorrhage, edema, mass effect, midline shift, displacement of adjacent brain structures,","brain parenchyma, cerebral cortex, white matter, subdural hematoma, intracranial hemorrhage, edema, mass effect, midline shift, displacement of adjacent brain structures,",False,False,CORRECT,True
2114,synpic51926.jpg,ABD,Is there a pancreatic pseudocsyst?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
2115,synpic51926.jpg,ABD,Is there a pseudocyst in the pancreas?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
2116,synpic23989.jpg,CHEST,is there tracheal deviation?,PRES,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
2117,synpic23989.jpg,CHEST,Is the trachea deviated?,PRES,CLOSED,para,train,no,no,No (not specified in the caption),no (not specified in the caption),False,True,,False
2118,synpic31259.jpg,CHEST,what is the pathology,ABN,OPEN,freeform,train,left lobe mass 1.5 x 1.8 cm,left lobe mass 1.5 x 1.8 cm,Disease process or condition affecting the lungs or surrounding tissues and organs.,disease process or condition affecting the lungs or surrounding tissues and organs.,False,False,INCORRECT,False
2119,synpic31259.jpg,CHEST,What is abnormal in this image?,ABN,OPEN,para,train,left lobe mass 1.5 x 1.8 cm,left lobe mass 1.5 x 1.8 cm,"Disease process or pathological condition within the lung parenchyma or adjacent structures (pleural space, airways, blood vessels) is suggested by the abnormal appearance. Possible causes include infection, inflammation, neoplas","disease process or pathological condition within the lung parenchyma or adjacent structures (pleural space, airways, blood vessels) is suggested by the abnormal appearance. possible causes include infection, inflammation, neoplas",False,False,INCORRECT,False
2120,synpic59131.jpg,HEAD,How can you tell the mass is hemorrhagic and pushing the optic chiasm?,OTHER,OPEN,freeform,train,Not sure,not sure,"Different density compared to surrounding tissue, and proximity to the optic chiasm.","different density compared to surrounding tissue, and proximity to the optic chiasm.",False,False,CORRECT,True
2121,synpic59131.jpg,HEAD,Where is the mass?,OTHER,OPEN,freeform,train,Pituitary fossa,pituitary fossa,"Brain parenchyma, upper-middle area of the image, right-center, lower-middle area of the image, left-center, lower-middle area of the image, right-center, middle-left, middle-right","brain parenchyma, upper-middle area of the image, right-center, lower-middle area of the image, left-center, lower-middle area of the image, right-center, middle-left, middle-right",False,False,INCORRECT,False
2122,synpic19853.jpg,ABD,What is the hypodensity on the posteriolateral edge of the left kidney?,PRES,OPEN,freeform,train,nephroblastomatosis,nephroblastomatosis,"Blood or urine collection, possibly due to injury or pathology affecting the kidney or adjacent structures. Requires further evaluation.","blood or urine collection, possibly due to injury or pathology affecting the kidney or adjacent structures. requires further evaluation.",False,False,INCORRECT,False
2123,synpic19853.jpg,ABD,What is seen in the posterolateral L kidney?,PRES,OPEN,para,train,nephroblastomatosis,nephroblastomatosis,"Blood in the urine, hemorrhage, or other pathological conditions. Horizontal line across the image. Right-center, middle vertically.","blood in the urine, hemorrhage, or other pathological conditions. horizontal line across the image. right-center, middle vertically.",False,False,INCORRECT,False
2124,synpic22156.jpg,ABD,How can you tell that one side is small Bowen and the other side is large bowel?,OTHER,OPEN,freeform,train,Location of the contrast?,location of the contrast?,Difference in size and texture within the image.,difference in size and texture within the image.,False,False,CORRECT,True
2125,synpic22156.jpg,ABD,How do you know that small bowel and colon are on different sides of midline?,OTHER,OPEN,freeform,train,Haustra,haustra,Different densities and textures in the image suggest different locations.,different densities and textures in the image suggest different locations.,False,False,INCORRECT,False
2126,synpic19114.jpg,CHEST,Would you expect pleural plaques on other pleural surfaces vs just the hemithoraces?,OTHER,CLOSED,freeform,train,Not sure,not sure,Yes,yes,False,False,,False
2127,synpic19114.jpg,CHEST,Do you expect the patient to have plaques on other pleura as well?,OTHER,CLOSED,freeform,train,Maybe,maybe,Yes,yes,False,False,,False
2128,synpic19853.jpg,ABD,What are the white nodules on bilateral kidneys?,PRES,OPEN,freeform,train,contrast,contrast,Calcifications or other abnormalities in the tissue density and texture. Requires further investigation.,calcifications or other abnormalities in the tissue density and texture. requires further investigation.,False,False,INCORRECT,False
2129,synpic19853.jpg,ABD,What are the hyperintensities seen in the bilateral kidneys?,PRES,OPEN,para,train,contrast,contrast,"Blood in the urine, urinary tract infection, or other urinary issues. Hyperintensities are areas of increased density, which can indicate inflammation, infection, or other pathological conditions.","blood in the urine, urinary tract infection, or other urinary issues. hyperintensities are areas of increased density, which can indicate inflammation, infection, or other pathological conditions.",False,False,INCORRECT,False
2130,synpic28180.jpg,ABD,What symptoms would this patient present with?,OTHER,OPEN,freeform,train,"RUQ pain, jaundice,weight loss?","ruq pain, jaundice,weight loss?","Fatigue, shortness of breath, cough, chest pain, fever, or weight loss (depending on the underlying condition)","fatigue, shortness of breath, cough, chest pain, fever, or weight loss (depending on the underlying condition)",False,False,INCORRECT,False
2131,synpic28180.jpg,ABD,What did the patient likely complain of?,OTHER,OPEN,freeform,train,abdominal pain,abdominal pain,"The exact cause of the patient's symptoms cannot be determined from the image alone. However, the presence of blood in the ab","the exact cause of the patient's symptoms cannot be determined from the image alone. however, the presence of blood in the ab",False,False,INCORRECT,False
2132,synpic19114.jpg,CHEST,What are the densities in both mid-lung fields?,PRES,OPEN,freeform,train,pleural plaques,pleural plaques,Different from surrounding tissue density (lower) and texture (coarser) due to the presence of air in the lungs.,different from surrounding tissue density (lower) and texture (coarser) due to the presence of air in the lungs.,False,False,INCORRECT,False
2133,synpic19114.jpg,CHEST,What do the densities in the lung fields represent?,PRES,OPEN,para,train,pleural plaques,pleural plaques,"Blood or fluid accumulation, inflammation, or edema (swelling) in the affected area.","blood or fluid accumulation, inflammation, or edema (swelling) in the affected area.",False,False,INCORRECT,False
2134,synpic22156.jpg,ABD,what are defining Radiological features of large bowel?,OTHER,OPEN,freeform,train,Air?,air?,"Differences in density and texture, variations in size and shape of the lesion, and the presence of specific features such as calcifications or mass effect.","differences in density and texture, variations in size and shape of the lesion, and the presence of specific features such as calcifications or mass effect.",False,False,INCORRECT,False
2135,synpic22156.jpg,ABD,How do you distinguish large bowel?,OTHER,OPEN,freeform,train,haustra,haustra,Different texture and density compared to surrounding tissues. Different pathological conditions can affect the large bowel.,different texture and density compared to surrounding tissues. different pathological conditions can affect the large bowel.,False,False,INCORRECT,False
2136,synpic28180.jpg,ABD,How can you tell if it’s the common bile duct vs the cystic duct?,OTHER,OPEN,freeform,train,Trace the gallbladder emptying?,trace the gallbladder emptying?,"Differences in size and location within the image suggest different functions and pathways within the liver and gallbladder region. However, a definitive answer would require further analysis.","differences in size and location within the image suggest different functions and pathways within the liver and gallbladder region. however, a definitive answer would require further analysis.",False,False,INCORRECT,False
2137,synpic28180.jpg,ABD,What differentiates the common bile duct and cystic duct?,OTHER,OPEN,freeform,train,cystic duct is more tortuous,cystic duct is more tortuous,Differences in size and texture (common bile duct is smaller and has a smoother texture) and location (common bile duct is closer to the liver) can be observed.,differences in size and texture (common bile duct is smaller and has a smoother texture) and location (common bile duct is closer to the liver) can be observed.,False,False,CORRECT,True
2138,synpic28180.jpg,ABD,What are common causes of cystic and cbd obstruction?,OTHER,OPEN,freeform,train,"Tumors, gallstones","tumors, gallstones","Hemorrhage, edema, mass effect, displacement of adjacent tissues and organs, compression of adjacent structures, increased intracranial pressure, midline shift, and pathological process affecting the brain parenchyma or","hemorrhage, edema, mass effect, displacement of adjacent tissues and organs, compression of adjacent structures, increased intracranial pressure, midline shift, and pathological process affecting the brain parenchyma or",False,False,INCORRECT,False
2139,synpic28180.jpg,ABD,What can cause these findings on imaging?,OTHER,OPEN,freeform,train,"Stones, cancer, infection, anatomic variants","stones, cancer, infection, anatomic variants","Various pathologies (tumors, cysts, inflammation, etc.) or normal variations in anatomy and texture.","various pathologies (tumors, cysts, inflammation, etc.) or normal variations in anatomy and texture.",False,False,CORRECT,True
2140,synpic52732.jpg,HEAD,Is gray or white matter highlighted in this image?,PRES,CLOSED,freeform,train,Gray matter,gray matter,No,no,False,False,,False
2141,synpic52732.jpg,HEAD,"Which is highlighted in this image, white or gray matter?",PRES,CLOSED,para,train,Gray matter,gray matter,Yes,yes,False,False,,False
2142,synpic17848.jpg,CHEST,What lung are the pulmonary nodules in?,POS,OPEN,freeform,train,Bilateral lungs,bilateral lungs,"Right lung, middle lobe, lower part of the image (not shown) and upper part of the image (not shown) are also affected by the disease process, as indicated by the caption and the image description. However, the specifics","right lung, middle lobe, lower part of the image (not shown) and upper part of the image (not shown) are also affected by the disease process, as indicated by the caption and the image description. however, the specifics",False,False,INCORRECT,False
2143,synpic17848.jpg,CHEST,Where are the nodules located?,POS,OPEN,para,train,Bilateral lungs,bilateral lungs,"Various locations, middle vertically, middle horizontally (middle of the image)","various locations, middle vertically, middle horizontally (middle of the image)",False,False,INCORRECT,False
2144,synpic59131.jpg,HEAD,Do the two findings have the same etiology?,OTHER,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
2145,synpic59131.jpg,HEAD,Is there a unified process?,OTHER,CLOSED,freeform,train,No,no,No,no,True,True,,True
2146,synpic22156.jpg,ABD,What are defining radiological features of the small bowel?,OTHER,OPEN,freeform,train,Not sure,not sure,"Different texture and density compared to surrounding tissues, possibly due to the presence of air or fluid in the small bowel lumen.","different texture and density compared to surrounding tissues, possibly due to the presence of air or fluid in the small bowel lumen.",False,False,CORRECT,True
2147,synpic22156.jpg,ABD,How do you identify small bowel?,OTHER,OPEN,freeform,train,plicae circulares,plicae circulares,Differences in density and texture compared to surrounding tissues.,differences in density and texture compared to surrounding tissues.,False,False,INCORRECT,False
2148,synpic19114.jpg,CHEST,Are there any abnormalities with the shape of the aortic arch?,ABN,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
2149,synpic19114.jpg,CHEST,Is the aortic arch shape abnormal?,ABN,CLOSED,para,train,No,no,Yes,yes,False,False,,False
2150,synpic35191.jpg,HEAD,Why does less enhancement mean less acute?,OTHER,OPEN,freeform,train,More acute means more inflammation-leading to enhancement?,more acute means more inflammation-leading to enhancement?,"Less acute condition, less likely to cause mass effect or midline shift compared to more severe condition.","less acute condition, less likely to cause mass effect or midline shift compared to more severe condition.",False,False,INCORRECT,False
2151,synpic35191.jpg,HEAD,What makes a lesion less acute?,OTHER,OPEN,freeform,train,Less enhancement,less enhancement,"Differences in density and texture within the brain parenchyma can suggest a less acute condition compared to a more focal or localized pathological process. However, the exact relationship between the lesion and the surrounding brain tissue cannot","differences in density and texture within the brain parenchyma can suggest a less acute condition compared to a more focal or localized pathological process. however, the exact relationship between the lesion and the surrounding brain tissue cannot",False,False,INCORRECT,False
2152,synpic49862.jpg,HEAD,How do you know this is a T2 weighted image?,OTHER,OPEN,freeform,train,CSF is white.,csf is white.,"Different appearance compared to other brain regions (e.g., white matter) and different texture compared to surrounding brain tissue (e.g., different density) suggest it's a T2 weighted image.","different appearance compared to other brain regions (e.g., white matter) and different texture compared to surrounding brain tissue (e.g., different density) suggest it's a t2 weighted image.",False,False,CORRECT,True
2153,synpic49862.jpg,HEAD,What tells you that the image is T2?,OTHER,OPEN,freeform,train,White versus grey matter brightness,white versus grey matter brightness,"Caption (lower-middle) and image description (lower-middle) suggest that the image is T2-weighted, which is a common imaging technique for brain pathology assessment.","caption (lower-middle) and image description (lower-middle) suggest that the image is t2-weighted, which is a common imaging technique for brain pathology assessment.",False,False,CORRECT,True
2154,synpic17693.jpg,CHEST,What are the lesions indicative of?,OTHER,OPEN,freeform,train,Adenopathy,adenopathy,Pathological process or condition affecting the area of interest (brain tissue) or adjacent structures (ventricular system) or both.,pathological process or condition affecting the area of interest (brain tissue) or adjacent structures (ventricular system) or both.,False,False,INCORRECT,False
2155,synpic17693.jpg,CHEST,What are the lesions consistent with?,OTHER,OPEN,freeform,train,Infection,infection,"Tumors, cysts, or other pathological conditions affecting the brain parenchyma or adjacent structures.","tumors, cysts, or other pathological conditions affecting the brain parenchyma or adjacent structures.",False,False,INCORRECT,False
2156,synpic35191.jpg,HEAD,Is this an infectious process?,OTHER,CLOSED,freeform,train,Maybe,maybe,No,no,False,False,,False
2157,synpic35191.jpg,HEAD,Does this represent infectious process?,OTHER,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
2158,synpic17693.jpg,CHEST,Where are the lesions located?,POS,OPEN,freeform,train,Paratracheal area,paratracheal area,"Brain parenchyma, cerebellum, cerebral cortex, cerebrum, white matter, ventricles, cerebellum, cerebral cortex, cerebrum, white matter","brain parenchyma, cerebellum, cerebral cortex, cerebrum, white matter, ventricles, cerebellum, cerebral cortex, cerebrum, white matter",False,False,INCORRECT,False
2159,synpic17693.jpg,CHEST,Where are the lesions?,POS,OPEN,para,train,Paratracheal area,paratracheal area,"Brain parenchyma, cerebellum, cerebral cortex, cerebrum, white matter, ventricles, cerebellum, cerebral cortex, cerebrum, white matter","brain parenchyma, cerebellum, cerebral cortex, cerebrum, white matter, ventricles, cerebellum, cerebral cortex, cerebrum, white matter",False,False,INCORRECT,False
2160,synpic19853.jpg,ABD,How common is bilateral Wilms?,OTHER,OPEN,freeform,train,Not sure.,not sure.,Rare in this specific condition (hem,rare in this specific condition (hem,False,False,INCORRECT,False
2161,synpic19853.jpg,ABD,About how often do you see bilateral Wilms tumor?,OTHER,OPEN,freeform,train,0.05,0.05,Rarely (1-2%) of all renal tumors) (1-2%) of all renal tumors) (1-2%) of all renal tumors) (1-2%) of all renal tumors,rarely (1-2%) of all renal tumors) (1-2%) of all renal tumors) (1-2%) of all renal tumors) (1-2%) of all renal tumors,False,False,CORRECT,True
2162,synpic31394.jpg,CHEST,How would you describe the pathology seen in the above image?,ATTRIB,OPEN,freeform,train,"Rounded, well-defined pulmonary nodules varying in size and pattern","rounded, well-defined pulmonary nodules varying in size and pattern",Disease process affecting the lung tissue and possibly other organs in the body.,disease process affecting the lung tissue and possibly other organs in the body.,False,False,INCORRECT,False
2163,synpic31394.jpg,CHEST,What is the pathology seen in this image?,ABN,OPEN,para,train,pulmonary nodules,pulmonary nodules,"Disease process (inflammation, infection, or neoplasia) or secondary effects of a disease process (e.g., increased fluid volume or pressure) on surrounding tissues.","disease process (inflammation, infection, or neoplasia) or secondary effects of a disease process (e.g., increased fluid volume or pressure) on surrounding tissues.",False,False,INCORRECT,False
2164,synpic17145.jpg,CHEST,What is the pathology seen above?,ABN,OPEN,freeform,train,bilateral pleural effusion,bilateral pleural effusion,Disease process or affected area within the lung parenchyma (possibly) and surrounding tissue (possibly) and blood vessels (possibly) and airways (possibly) and alveoli (possibly) and bron,disease process or affected area within the lung parenchyma (possibly) and surrounding tissue (possibly) and blood vessels (possibly) and airways (possibly) and alveoli (possibly) and bron,False,False,INCORRECT,False
2165,synpic17145.jpg,CHEST,What abnormality is seen in this image?,ABN,OPEN,para,train,bilateral pleural effusion,bilateral pleural effusion,Abnormality in the lungs (possibly a disease process) or a mass effect from a nearby pathology. Contrast with adjacent tissues.,abnormality in the lungs (possibly a disease process) or a mass effect from a nearby pathology. contrast with adjacent tissues.,False,False,INCORRECT,False
2166,synpic18896.jpg,CHEST,Is the patient's heart enlarged?,SIZE,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
2167,synpic18896.jpg,CHEST,Does the heart look enlarged?,SIZE,CLOSED,para,train,No,no,Yes,yes,False,False,,False
2168,synpic23631.jpg,HEAD,Is there any bleeding in this patient's brain?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
2169,synpic23631.jpg,HEAD,Is there bleeding present in this patient's brain?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
2170,synpic59536.jpg,HEAD,What brain structures would be affected by the lesion in the right frontal area of the brain?,ABN,OPEN,freeform,train,basal ganglia (caudate and putamen),basal ganglia (caudate and putamen),"Cerebral cortex, white matter, cerebellum, brainstem, cranial nerves, blood vessels, ventricles, cysts, tumors, inflammation, edema, neurodegener","cerebral cortex, white matter, cerebellum, brainstem, cranial nerves, blood vessels, ventricles, cysts, tumors, inflammation, edema, neurodegener",False,False,INCORRECT,False
2171,synpic59536.jpg,HEAD,Which brain structures could be affected by the lesion located in the right frontal brain area?,ABN,OPEN,para,train,basal ganglia (caudate and putamen),basal ganglia (caudate and putamen),"Adjacent brain structures, functions, and pathways could be affected by the lesion's proximity and potential impact on the brain's function and structure.","adjacent brain structures, functions, and pathways could be affected by the lesion's proximity and potential impact on the brain's function and structure.",False,False,INCORRECT,False
2172,synpic56422.jpg,HEAD,Where do we see multiple infarcts in the above image?,POS,OPEN,freeform,train,Cerebellum,cerebellum,Not specified (mentioned in the caption),not specified (mentioned in the caption),False,False,INCORRECT,False
2173,synpic56422.jpg,HEAD,Location of the multiple infarcts?,POS,OPEN,para,train,Cerebellum,cerebellum,"Left-center, middle, right-center, lower-middle, lower-right, lower-middle-right, middle-right, middle-left, middle-center, middle-right, middle-left-center, middle-right-","left-center, middle, right-center, lower-middle, lower-right, lower-middle-right, middle-right, middle-left, middle-center, middle-right, middle-left-center, middle-right-",False,False,INCORRECT,False
2174,synpic27277.jpg,CHEST,What organ system is shown in the above image?,ORGAN,OPEN,freeform,train,cardiopulmonary,cardiopulmonary,Respiratory system (lungs) and cardiovascular system (heart) and nervous system (brain) and musculoskeletal system (spine) and digestive system (stomach) and,respiratory system (lungs) and cardiovascular system (heart) and nervous system (brain) and musculoskeletal system (spine) and digestive system (stomach) and,False,False,INCORRECT,False
2175,synpic27277.jpg,CHEST,The image shows what organ system?,ORGAN,OPEN,para,train,cardiopulmonary,cardiopulmonary,Respiratory system (lungs) and cardiovascular system (heart) and nervous system (brain) and musculoskeletal system (spine) and urinary system (kidneys) and,respiratory system (lungs) and cardiovascular system (heart) and nervous system (brain) and musculoskeletal system (spine) and urinary system (kidneys) and,False,False,INCORRECT,False
2176,synpic24248.jpg,ABD,Does the patient have ascites?,PRES,CLOSED,freeform,train,yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
2177,synpic24248.jpg,ABD,Is there ascites present?,PRES,CLOSED,para,train,yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
2178,synpic27277.jpg,CHEST,In what position was the patient in when this image was taken?,OTHER,OPEN,freeform,train,Semi-upright position,semi-upright position,"Lying down, sitting up, or standing up (depending on the specific caption)","lying down, sitting up, or standing up (depending on the specific caption)",False,False,INCORRECT,False
